Date,department,gl_account,Scenario,amount
2024-01-01,Operations,Depreciation,Actual,42595.61
2024-01-01,Finance,Product Cost,Actual,20189.62
2024-01-01,Finance,Freight In,Actual,42687.15
2024-01-01,Finance,Packaging,Actual,68928.42
2024-01-01,Finance,Salaries,Actual,100440.49
2024-01-01,Finance,Marketing Spend,Actual,89031.19
2024-01-01,Finance,Software & SaaS,Actual,29440.23
2024-01-01,Finance,Office Rent,Actual,28683.56
2024-01-01,Finance,Travel & Entertainment,Actual,27241.05
2024-01-01,Finance,Professional Services,Actual,24334.07
2024-01-01,Finance,Utilities,Actual,90127.98
2024-01-01,Finance,Depreciation,Actual,83373.59
2024-01-01,HR,Product Cost,Actual,89520.13
2024-01-01,HR,Freight In,Actual,90706.97
2024-01-01,HR,Packaging,Actual,98250.4
2024-01-01,HR,Salaries,Actual,37804.2
2024-01-01,HR,Marketing Spend,Actual,112767.51
2024-01-01,HR,Software & SaaS,Actual,114575.8
2024-01-01,HR,Office Rent,Actual,26122.04
2024-01-01,HR,Travel & Entertainment,Actual,52596.24
2024-01-01,HR,Professional Services,Actual,42659.99
2024-01-01,HR,Utilities,Actual,109421.78
2024-01-01,HR,Depreciation,Actual,102724.89
2024-01-01,IT,Product Cost,Actual,27576.29
2024-01-01,IT,Freight In,Actual,75823.7
2024-01-01,IT,Packaging,Actual,103829.5
2024-01-01,IT,Salaries,Actual,105898.45
2024-01-01,IT,Marketing Spend,Actual,98593.53
2024-01-01,IT,Software & SaaS,Actual,93281.19
2024-01-01,IT,Office Rent,Actual,63699.84
2024-01-01,IT,Travel & Entertainment,Actual,114453.41
2024-01-01,IT,Professional Services,Actual,15368.39
2024-01-01,IT,Utilities,Actual,69874.14
2024-01-01,IT,Depreciation,Actual,102677.88
2024-01-01,Customer Service,Product Cost,Actual,116769.79
2024-01-01,Customer Service,Freight In,Actual,57366.72
2024-01-01,Customer Service,Packaging,Actual,121610.61
2024-01-01,Customer Service,Salaries,Actual,45750.06
2024-01-01,Customer Service,Marketing Spend,Actual,89013.57
2024-01-01,Customer Service,Software & SaaS,Actual,58549.35
2024-01-01,Customer Service,Office Rent,Actual,116068.04
2024-01-01,Customer Service,Travel & Entertainment,Actual,41613.3
2024-01-01,Customer Service,Professional Services,Actual,13624.69
2024-01-01,Customer Service,Utilities,Actual,81161.19
2024-01-01,Customer Service,Depreciation,Actual,11568.74
2024-02-01,Sales,Product Sales,Actual,189451.32
2024-02-01,Sales,Service Revenue,Actual,81272.93
2024-02-01,Sales,Shipping Revenue,Actual,39707.3
2024-02-01,Sales,Product Cost,Actual,70142.78
2024-02-01,Sales,Freight In,Actual,100572.59
2024-02-01,Sales,Packaging,Actual,86852.21
2024-02-01,Sales,Salaries,Actual,105009.23
2024-02-01,Sales,Marketing Spend,Actual,130065.38
2024-02-01,Sales,Software & SaaS,Actual,79475.0
2024-02-01,Sales,Office Rent,Actual,63946.56
2024-02-01,Sales,Travel & Entertainment,Actual,14684.87
2024-02-01,Sales,Professional Services,Actual,11040.15
2024-02-01,Sales,Utilities,Actual,57814.43
2024-02-01,Sales,Depreciation,Actual,43537.37
2024-02-01,Marketing,Product Cost,Actual,48696.0
2024-02-01,Marketing,Freight In,Actual,61109.69
2024-02-01,Marketing,Packaging,Actual,141050.49
2024-02-01,Marketing,Salaries,Actual,85987.48
2024-02-01,Marketing,Marketing Spend,Actual,72688.22
2024-02-01,Marketing,Software & SaaS,Actual,14138.96
2024-02-01,Marketing,Office Rent,Actual,46235.6
2024-02-01,Marketing,Travel & Entertainment,Actual,100377.95
2024-02-01,Marketing,Professional Services,Actual,21770.42
2024-02-01,Marketing,Utilities,Actual,35630.71
2024-02-01,Marketing,Depreciation,Actual,85413.72
2024-02-01,Operations,Product Cost,Actual,55577.05
2024-02-01,Operations,Freight In,Actual,39186.73
2024-02-01,Operations,Packaging,Actual,91610.89
2024-02-01,Operations,Salaries,Actual,40294.31
2024-02-01,Operations,Marketing Spend,Actual,68509.8
2024-02-01,Operations,Software & SaaS,Actual,139617.31
2024-02-01,Operations,Office Rent,Actual,64103.12
2024-02-01,Operations,Travel & Entertainment,Actual,32934.61
2024-02-01,Operations,Professional Services,Actual,65783.67
2024-02-01,Operations,Utilities,Actual,78543.97
2024-02-01,Operations,Depreciation,Actual,81896.8
2024-02-01,Finance,Product Cost,Actual,54456.32
2024-02-01,Finance,Freight In,Actual,86959.55
2024-02-01,Finance,Packaging,Actual,52917.18
2024-02-01,Finance,Salaries,Actual,116037.24
2024-02-01,Finance,Marketing Spend,Actual,93367.7
2024-02-01,Finance,Software & SaaS,Actual,101124.02
2024-02-01,Finance,Office Rent,Actual,76649.54
2024-02-01,Finance,Travel & Entertainment,Actual,100916.25
2024-02-01,Finance,Professional Services,Actual,97891.66
2024-02-01,Finance,Utilities,Actual,19602.7
2024-02-01,Finance,Depreciation,Actual,126198.29
2024-02-01,HR,Product Cost,Actual,33062.04
2024-02-01,HR,Freight In,Actual,41298.48
2024-02-01,HR,Packaging,Actual,58666.57
2024-02-01,HR,Salaries,Actual,23606.35
2024-02-01,HR,Marketing Spend,Actual,73740.01
2024-02-01,HR,Software & SaaS,Actual,32358.91
2024-02-01,HR,Office Rent,Actual,103312.1
2024-02-01,HR,Travel & Entertainment,Actual,49341.23
2024-02-01,HR,Professional Services,Actual,45352.47
2024-02-01,HR,Utilities,Actual,19802.26
2024-02-01,HR,Depreciation,Actual,29631.43
2024-02-01,IT,Product Cost,Actual,18971.99
2024-02-01,IT,Freight In,Actual,9231.78
2024-02-01,IT,Packaging,Actual,90751.14
2024-02-01,IT,Salaries,Actual,77712.08
2024-02-01,IT,Marketing Spend,Actual,68223.56
2024-02-01,IT,Software & SaaS,Actual,80670.69
2024-02-01,IT,Office Rent,Actual,56938.42
2024-02-01,IT,Travel & Entertainment,Actual,139508.94
2024-02-01,IT,Professional Services,Actual,114103.54
2024-02-01,IT,Utilities,Actual,111200.92
2024-02-01,IT,Depreciation,Actual,58106.58
2024-02-01,Customer Service,Product Cost,Actual,29244.6
2024-02-01,Customer Service,Freight In,Actual,78018.63
2024-02-01,Customer Service,Packaging,Actual,108387.41
2024-02-01,Customer Service,Salaries,Actual,120090.11
2024-02-01,Customer Service,Marketing Spend,Actual,77785.6
2024-02-01,Customer Service,Software & SaaS,Actual,72101.11
2024-02-01,Customer Service,Office Rent,Actual,88122.61
2024-02-01,Customer Service,Travel & Entertainment,Actual,61549.66
2024-02-01,Customer Service,Professional Services,Actual,98567.16
2024-02-01,Customer Service,Utilities,Actual,10979.85
2024-02-01,Customer Service,Depreciation,Actual,72840.26
2024-03-01,Sales,Product Sales,Actual,21635.78
2024-03-01,Sales,Service Revenue,Actual,100931.36
2024-03-01,Sales,Shipping Revenue,Actual,173041.41
2024-03-01,Sales,Product Cost,Actual,121675.73
2024-03-01,Sales,Freight In,Actual,119503.62
2024-03-01,Sales,Packaging,Actual,106813.7
2024-03-01,Sales,Salaries,Actual,88226.99
2024-03-01,Sales,Marketing Spend,Actual,110858.1
2024-03-01,Sales,Software & SaaS,Actual,18066.92
2024-03-01,Sales,Office Rent,Actual,31529.19
2024-03-01,Sales,Travel & Entertainment,Actual,59338.39
2024-03-01,Sales,Professional Services,Actual,48696.11
2024-03-01,Sales,Utilities,Actual,123332.57
2024-03-01,Sales,Depreciation,Actual,16950.02
2024-03-01,Marketing,Product Cost,Actual,103586.79
2024-03-01,Marketing,Freight In,Actual,124928.64
2024-03-01,Marketing,Packaging,Actual,18544.94
2024-03-01,Marketing,Salaries,Actual,55330.12
2024-03-01,Marketing,Marketing Spend,Actual,139632.02
2024-03-01,Marketing,Software & SaaS,Actual,94628.13
2024-03-01,Marketing,Office Rent,Actual,19454.5
2024-03-01,Marketing,Travel & Entertainment,Actual,30642.77
2024-03-01,Marketing,Professional Services,Actual,104515.99
2024-03-01,Marketing,Utilities,Actual,90011.09
2024-03-01,Marketing,Depreciation,Actual,89799.0
2024-03-01,Operations,Product Cost,Actual,62081.53
2024-03-01,Operations,Freight In,Actual,8288.09
2024-03-01,Operations,Packaging,Actual,21594.59
2024-03-01,Operations,Salaries,Actual,83297.11
2024-03-01,Operations,Marketing Spend,Actual,129640.38
2024-03-01,Operations,Software & SaaS,Actual,24805.37
2024-03-01,Operations,Office Rent,Actual,85888.06
2024-03-01,Operations,Travel & Entertainment,Actual,31833.72
2024-03-01,Operations,Professional Services,Actual,76349.55
2024-03-01,Operations,Utilities,Actual,45334.27
2024-03-01,Operations,Depreciation,Actual,29857.38
2024-03-01,Finance,Product Cost,Actual,49716.94
2024-03-01,Finance,Freight In,Actual,103505.71
2024-03-01,Finance,Packaging,Actual,109548.69
2024-03-01,Finance,Salaries,Actual,21795.94
2024-03-01,Finance,Marketing Spend,Actual,78769.42
2024-03-01,Finance,Software & SaaS,Actual,22902.71
2024-03-01,Finance,Office Rent,Actual,117088.1
2024-03-01,Finance,Travel & Entertainment,Actual,16158.9
2024-03-01,Finance,Professional Services,Actual,11079.36
2024-03-01,Finance,Utilities,Actual,114326.09
2024-03-01,Finance,Depreciation,Actual,13890.69
2024-03-01,HR,Product Cost,Actual,77587.04
2024-03-01,HR,Freight In,Actual,27821.97
2024-03-01,HR,Packaging,Actual,63592.52
2024-03-01,HR,Salaries,Actual,61773.17
2024-03-01,HR,Marketing Spend,Actual,76840.67
2024-03-01,HR,Software & SaaS,Actual,50600.77
2024-03-01,HR,Office Rent,Actual,58793.18
2024-03-01,HR,Travel & Entertainment,Actual,79033.98
2024-03-01,HR,Professional Services,Actual,19650.85
2024-03-01,HR,Utilities,Actual,50009.26
2024-03-01,HR,Depreciation,Actual,70105.08
2024-03-01,IT,Product Cost,Actual,57225.48
2024-03-01,IT,Freight In,Actual,72453.63
2024-03-01,IT,Packaging,Actual,29375.69
2024-03-01,IT,Salaries,Actual,49340.62
2024-03-01,IT,Marketing Spend,Actual,27179.0
2024-03-01,IT,Software & SaaS,Actual,23260.57
2024-03-01,IT,Office Rent,Actual,104993.12
2024-03-01,IT,Travel & Entertainment,Actual,81116.72
2024-03-01,IT,Professional Services,Actual,37452.17
2024-03-01,IT,Utilities,Actual,105404.6
2024-03-01,IT,Depreciation,Actual,45904.29
2024-03-01,Customer Service,Product Cost,Actual,97644.79
2024-03-01,Customer Service,Freight In,Actual,29181.23
2024-03-01,Customer Service,Packaging,Actual,125362.13
2024-03-01,Customer Service,Salaries,Actual,92826.27
2024-03-01,Customer Service,Marketing Spend,Actual,116913.16
2024-03-01,Customer Service,Software & SaaS,Actual,106272.56
2024-03-01,Customer Service,Office Rent,Actual,73417.72
2024-03-01,Customer Service,Travel & Entertainment,Actual,70439.27
2024-03-01,Customer Service,Professional Services,Actual,85503.74
2024-03-01,Customer Service,Utilities,Actual,57816.11
2024-03-01,Customer Service,Depreciation,Actual,124238.51
2024-04-01,Sales,Product Sales,Actual,177046.66
2024-04-01,Sales,Service Revenue,Actual,91136.9
2024-04-01,Sales,Shipping Revenue,Actual,127840.01
2024-04-01,Sales,Product Cost,Actual,19034.2
2024-04-01,Sales,Freight In,Actual,98871.76
2024-04-01,Sales,Packaging,Actual,99867.19
2024-04-01,Sales,Salaries,Actual,35219.98
2024-04-01,Sales,Marketing Spend,Actual,53683.59
2024-04-01,Sales,Software & SaaS,Actual,76798.83
2024-04-01,Sales,Office Rent,Actual,97111.51
2024-04-01,Sales,Travel & Entertainment,Actual,51620.56
2024-04-01,Sales,Professional Services,Actual,29233.92
2024-04-01,Sales,Utilities,Actual,90592.53
2024-04-01,Sales,Depreciation,Actual,87834.2
2024-04-01,Marketing,Product Cost,Actual,86603.09
2024-04-01,Marketing,Freight In,Actual,31491.53
2024-04-01,Marketing,Packaging,Actual,146835.71
2024-04-01,Marketing,Salaries,Actual,46973.87
2024-04-01,Marketing,Marketing Spend,Actual,54453.4
2024-04-01,Marketing,Software & SaaS,Actual,67179.97
2024-04-01,Marketing,Office Rent,Actual,43851.85
2024-04-01,Marketing,Travel & Entertainment,Actual,66063.25
2024-04-01,Marketing,Professional Services,Actual,56581.22
2024-04-01,Marketing,Utilities,Actual,142707.74
2024-04-01,Marketing,Depreciation,Actual,94308.07
2024-04-01,Operations,Product Cost,Actual,19194.77
2024-04-01,Operations,Freight In,Actual,117672.96
2024-04-01,Operations,Packaging,Actual,102448.28
2024-04-01,Operations,Salaries,Actual,33783.77
2024-04-01,Operations,Marketing Spend,Actual,133356.95
2024-04-01,Operations,Software & SaaS,Actual,22130.09
2024-04-01,Operations,Office Rent,Actual,134540.92
2024-04-01,Operations,Travel & Entertainment,Actual,103280.85
2024-04-01,Operations,Professional Services,Actual,30379.01
2024-04-01,Operations,Utilities,Actual,96424.67
2024-04-01,Operations,Depreciation,Actual,69544.12
2024-04-01,Finance,Product Cost,Actual,82322.47
2024-04-01,Finance,Freight In,Actual,39956.59
2024-04-01,Finance,Packaging,Actual,34446.56
2024-04-01,Finance,Salaries,Actual,41659.09
2024-04-01,Finance,Marketing Spend,Actual,78086.72
2024-04-01,Finance,Software & SaaS,Actual,12035.66
2024-04-01,Finance,Office Rent,Actual,129151.64
2024-04-01,Finance,Travel & Entertainment,Actual,36555.71
2024-04-01,Finance,Professional Services,Actual,18535.47
2024-04-01,Finance,Utilities,Actual,16147.3
2024-04-01,Finance,Depreciation,Actual,46258.52
2024-04-01,HR,Product Cost,Actual,137230.13
2024-04-01,HR,Freight In,Actual,59779.58
2024-04-01,HR,Packaging,Actual,24511.42
2024-04-01,HR,Salaries,Actual,70474.99
2024-04-01,HR,Marketing Spend,Actual,47259.86
2024-04-01,HR,Software & SaaS,Actual,90451.09
2024-04-01,HR,Office Rent,Actual,122196.69
2024-04-01,HR,Travel & Entertainment,Actual,81080.41
2024-04-01,HR,Professional Services,Actual,53122.55
2024-04-01,HR,Utilities,Actual,15199.82
2024-04-01,HR,Depreciation,Actual,95661.71
2024-04-01,IT,Product Cost,Actual,36839.23
2024-04-01,IT,Freight In,Actual,86221.23
2024-04-01,IT,Packaging,Actual,14427.22
2024-04-01,IT,Salaries,Actual,84665.75
2024-04-01,IT,Marketing Spend,Actual,103011.71
2024-04-01,IT,Software & SaaS,Actual,100272.89
2024-04-01,IT,Office Rent,Actual,52466.99
2024-04-01,IT,Travel & Entertainment,Actual,89792.63
2024-04-01,IT,Professional Services,Actual,100315.38
2024-04-01,IT,Utilities,Actual,73007.57
2024-04-01,IT,Depreciation,Actual,69276.45
2024-04-01,Customer Service,Product Cost,Actual,131819.33
2024-04-01,Customer Service,Freight In,Actual,101924.22
2024-04-01,Customer Service,Packaging,Actual,115034.86
2024-04-01,Customer Service,Salaries,Actual,36851.51
2024-04-01,Customer Service,Marketing Spend,Actual,64724.69
2024-04-01,Customer Service,Software & SaaS,Actual,62904.49
2024-04-01,Customer Service,Office Rent,Actual,71029.91
2024-04-01,Customer Service,Travel & Entertainment,Actual,15234.08
2024-04-01,Customer Service,Professional Services,Actual,78587.07
2024-04-01,Customer Service,Utilities,Actual,72161.79
2024-04-01,Customer Service,Depreciation,Actual,96302.18
2024-05-01,Sales,Product Sales,Actual,71750.02
2024-05-01,Sales,Service Revenue,Actual,37745.29
2024-05-01,Sales,Shipping Revenue,Actual,76660.1
2024-05-01,Sales,Product Cost,Actual,24726.93
2024-05-01,Sales,Freight In,Actual,40585.0
2024-05-01,Sales,Packaging,Actual,105446.03
2024-05-01,Sales,Salaries,Actual,124342.12
2024-05-01,Sales,Marketing Spend,Actual,24749.41
2024-05-01,Sales,Software & SaaS,Actual,12713.31
2024-05-01,Sales,Office Rent,Actual,89918.75
2024-05-01,Sales,Travel & Entertainment,Actual,128095.92
2024-05-01,Sales,Professional Services,Actual,12063.13
2024-05-01,Sales,Utilities,Actual,104728.68
2024-05-01,Sales,Depreciation,Actual,94803.89
2024-05-01,Marketing,Product Cost,Actual,113537.91
2024-05-01,Marketing,Freight In,Actual,58588.39
2024-05-01,Marketing,Packaging,Actual,44367.01
2024-05-01,Marketing,Salaries,Actual,68023.04
2024-05-01,Marketing,Marketing Spend,Actual,49443.33
2024-05-01,Marketing,Software & SaaS,Actual,59587.58
2024-05-01,Marketing,Office Rent,Actual,29644.65
2024-05-01,Marketing,Travel & Entertainment,Actual,23124.33
2024-05-01,Marketing,Professional Services,Actual,88211.93
2024-05-01,Marketing,Utilities,Actual,83554.25
2024-05-01,Marketing,Depreciation,Actual,106246.37
2024-05-01,Operations,Product Cost,Actual,69425.96
2024-05-01,Operations,Freight In,Actual,131382.09
2024-05-01,Operations,Packaging,Actual,86763.24
2024-05-01,Operations,Salaries,Actual,106453.0
2024-05-01,Operations,Marketing Spend,Actual,56170.68
2024-05-01,Operations,Software & SaaS,Actual,24426.62
2024-05-01,Operations,Office Rent,Actual,86913.74
2024-05-01,Operations,Travel & Entertainment,Actual,85614.66
2024-05-01,Operations,Professional Services,Actual,52864.79
2024-05-01,Operations,Utilities,Actual,93094.75
2024-05-01,Operations,Depreciation,Actual,46481.47
2024-05-01,Finance,Product Cost,Actual,81202.4
2024-05-01,Finance,Freight In,Actual,72783.02
2024-05-01,Finance,Packaging,Actual,81310.64
2024-05-01,Finance,Salaries,Actual,57460.54
2024-05-01,Finance,Marketing Spend,Actual,35301.86
2024-05-01,Finance,Software & SaaS,Actual,63689.94
2024-05-01,Finance,Office Rent,Actual,78854.91
2024-05-01,Finance,Travel & Entertainment,Actual,59629.05
2024-05-01,Finance,Professional Services,Actual,78555.56
2024-05-01,Finance,Utilities,Actual,87010.19
2024-05-01,Finance,Depreciation,Actual,78286.94
2024-05-01,HR,Product Cost,Actual,33374.9
2024-05-01,HR,Freight In,Actual,84599.01
2024-05-01,HR,Packaging,Actual,68547.61
2024-05-01,HR,Salaries,Actual,26333.81
2024-05-01,HR,Marketing Spend,Actual,33136.2
2024-05-01,HR,Software & SaaS,Actual,31568.52
2024-05-01,HR,Office Rent,Actual,22028.23
2024-05-01,HR,Travel & Entertainment,Actual,140298.54
2024-05-01,HR,Professional Services,Actual,42444.44
2024-05-01,HR,Utilities,Actual,92226.38
2024-05-01,HR,Depreciation,Actual,26587.8
2024-05-01,IT,Product Cost,Actual,31506.01
2024-05-01,IT,Freight In,Actual,50162.0
2024-05-01,IT,Packaging,Actual,47184.58
2024-05-01,IT,Salaries,Actual,38853.39
2024-05-01,IT,Marketing Spend,Actual,36370.81
2024-05-01,IT,Software & SaaS,Actual,50782.5
2024-05-01,IT,Office Rent,Actual,39824.02
2024-05-01,IT,Travel & Entertainment,Actual,55122.57
2024-05-01,IT,Professional Services,Actual,73787.35
2024-05-01,IT,Utilities,Actual,27667.9
2024-05-01,IT,Depreciation,Actual,63268.51
2024-05-01,Customer Service,Product Cost,Actual,76570.7
2024-05-01,Customer Service,Freight In,Actual,73218.2
2024-05-01,Customer Service,Packaging,Actual,77937.6
2024-05-01,Customer Service,Salaries,Actual,143372.84
2024-05-01,Customer Service,Marketing Spend,Actual,109907.77
2024-05-01,Customer Service,Software & SaaS,Actual,116628.29
2024-05-01,Customer Service,Office Rent,Actual,38142.14
2024-05-01,Customer Service,Travel & Entertainment,Actual,93521.08
2024-05-01,Customer Service,Professional Services,Actual,100071.44
2024-05-01,Customer Service,Utilities,Actual,53034.11
2024-05-01,Customer Service,Depreciation,Actual,63493.91
2024-06-01,Sales,Product Sales,Actual,37023.09
2024-06-01,Sales,Service Revenue,Actual,51147.93
2024-06-01,Sales,Shipping Revenue,Actual,29982.64
2024-06-01,Sales,Product Cost,Actual,63015.89
2024-06-01,Sales,Freight In,Actual,113577.04
2024-06-01,Sales,Packaging,Actual,28709.4
2024-06-01,Sales,Salaries,Actual,105770.64
2024-06-01,Sales,Marketing Spend,Actual,68962.43
2024-06-01,Sales,Software & SaaS,Actual,25306.78
2024-06-01,Sales,Office Rent,Actual,108772.66
2024-06-01,Sales,Travel & Entertainment,Actual,59495.92
2024-06-01,Sales,Professional Services,Actual,65255.37
2024-06-01,Sales,Utilities,Actual,28228.13
2024-06-01,Sales,Depreciation,Actual,60052.51
2024-06-01,Marketing,Product Cost,Actual,84889.43
2024-06-01,Marketing,Freight In,Actual,88358.98
2024-06-01,Marketing,Packaging,Actual,79688.99
2024-06-01,Marketing,Salaries,Actual,99995.33
2024-06-01,Marketing,Marketing Spend,Actual,120571.29
2024-06-01,Marketing,Software & SaaS,Actual,63398.46
2024-06-01,Marketing,Office Rent,Actual,104161.23
2024-06-01,Marketing,Travel & Entertainment,Actual,118077.49
2024-06-01,Marketing,Professional Services,Actual,123564.16
2024-06-01,Marketing,Utilities,Actual,37713.0
2024-06-01,Marketing,Depreciation,Actual,50690.75
2024-06-01,Operations,Product Cost,Actual,27747.67
2024-06-01,Operations,Freight In,Actual,106686.52
2024-06-01,Operations,Packaging,Actual,79152.83
2024-06-01,Operations,Salaries,Actual,122936.42
2024-06-01,Operations,Marketing Spend,Actual,61046.96
2024-06-01,Operations,Software & SaaS,Actual,112209.85
2024-06-01,Operations,Office Rent,Actual,49300.71
2024-06-01,Operations,Travel & Entertainment,Actual,13584.86
2024-06-01,Operations,Professional Services,Actual,50945.59
2024-06-01,Operations,Utilities,Actual,103988.33
2024-06-01,Operations,Depreciation,Actual,113512.98
2024-06-01,Finance,Product Cost,Actual,62664.28
2024-06-01,Finance,Freight In,Actual,88005.62
2024-06-01,Finance,Packaging,Actual,50228.94
2024-06-01,Finance,Salaries,Actual,18532.83
2024-06-01,Finance,Marketing Spend,Actual,39058.61
2024-06-01,Finance,Software & SaaS,Actual,54544.27
2024-06-01,Finance,Office Rent,Actual,78289.01
2024-06-01,Finance,Travel & Entertainment,Actual,45451.34
2024-06-01,Finance,Professional Services,Actual,89657.12
2024-06-01,Finance,Utilities,Actual,111347.69
2024-06-01,Finance,Depreciation,Actual,37852.46
2024-06-01,HR,Product Cost,Actual,14278.81
2024-06-01,HR,Freight In,Actual,14255.37
2024-06-01,HR,Packaging,Actual,86053.53
2024-06-01,HR,Salaries,Actual,32791.2
2024-06-01,HR,Marketing Spend,Actual,16955.51
2024-06-01,HR,Software & SaaS,Actual,119582.4
2024-06-01,HR,Office Rent,Actual,78694.45
2024-06-01,HR,Travel & Entertainment,Actual,31388.72
2024-06-01,HR,Professional Services,Actual,99850.27
2024-06-01,HR,Utilities,Actual,13642.82
2024-06-01,HR,Depreciation,Actual,51850.58
2024-06-01,IT,Product Cost,Actual,64598.48
2024-06-01,IT,Freight In,Actual,51227.25
2024-06-01,IT,Packaging,Actual,97191.56
2024-06-01,IT,Salaries,Actual,107122.79
2024-06-01,IT,Marketing Spend,Actual,82375.27
2024-06-01,IT,Software & SaaS,Actual,44877.87
2024-06-01,IT,Office Rent,Actual,53595.77
2024-06-01,IT,Travel & Entertainment,Actual,59649.79
2024-06-01,IT,Professional Services,Actual,32836.8
2024-06-01,IT,Utilities,Actual,60478.12
2024-06-01,IT,Depreciation,Actual,51890.74
2024-06-01,Customer Service,Product Cost,Actual,108116.21
2024-06-01,Customer Service,Freight In,Actual,25982.99
2024-06-01,Customer Service,Packaging,Actual,33374.5
2024-06-01,Customer Service,Salaries,Actual,107744.38
2024-06-01,Customer Service,Marketing Spend,Actual,22102.29
2024-06-01,Customer Service,Software & SaaS,Actual,50112.71
2024-06-01,Customer Service,Office Rent,Actual,21001.96
2024-06-01,Customer Service,Travel & Entertainment,Actual,17937.82
2024-06-01,Customer Service,Professional Services,Actual,30041.52
2024-06-01,Customer Service,Utilities,Actual,112928.08
2024-06-01,Customer Service,Depreciation,Actual,72379.04
2024-07-01,Sales,Product Sales,Actual,87033.77
2024-07-01,Sales,Service Revenue,Actual,88449.86
2024-07-01,Sales,Shipping Revenue,Actual,130717.69
2024-07-01,Sales,Product Cost,Actual,125974.05
2024-07-01,Sales,Freight In,Actual,55646.72
2024-07-01,Sales,Packaging,Actual,113121.98
2024-07-01,Sales,Salaries,Actual,108687.4
2024-07-01,Sales,Marketing Spend,Actual,62615.43
2024-07-01,Sales,Software & SaaS,Actual,50589.44
2024-07-01,Sales,Office Rent,Actual,65911.92
2024-07-01,Sales,Travel & Entertainment,Actual,62662.45
2024-07-01,Sales,Professional Services,Actual,83588.14
2024-07-01,Sales,Utilities,Actual,49147.99
2024-07-01,Sales,Depreciation,Actual,18245.33
2024-07-01,Marketing,Product Cost,Actual,34527.38
2024-07-01,Marketing,Freight In,Actual,24283.84
2024-07-01,Marketing,Packaging,Actual,26892.08
2024-07-01,Marketing,Salaries,Actual,113629.6
2024-07-01,Marketing,Marketing Spend,Actual,117199.31
2024-07-01,Marketing,Software & SaaS,Actual,38447.76
2024-07-01,Marketing,Office Rent,Actual,9634.43
2024-07-01,Marketing,Travel & Entertainment,Actual,36800.22
2024-07-01,Marketing,Professional Services,Actual,103923.4
2024-07-01,Marketing,Utilities,Actual,37494.53
2024-07-01,Marketing,Depreciation,Actual,31791.03
2024-07-01,Operations,Product Cost,Actual,97760.82
2024-07-01,Operations,Freight In,Actual,17516.36
2024-07-01,Operations,Packaging,Actual,106626.78
2024-07-01,Operations,Salaries,Actual,95224.47
2024-07-01,Operations,Marketing Spend,Actual,52900.6
2024-07-01,Operations,Software & SaaS,Actual,136859.8
2024-07-01,Operations,Office Rent,Actual,55126.97
2024-07-01,Operations,Travel & Entertainment,Actual,45458.0
2024-07-01,Operations,Professional Services,Actual,16412.5
2024-07-01,Operations,Utilities,Actual,132658.55
2024-07-01,Operations,Depreciation,Actual,105133.89
2024-07-01,Finance,Product Cost,Actual,52051.48
2024-07-01,Finance,Freight In,Actual,97996.17
2024-07-01,Finance,Packaging,Actual,83136.47
2024-07-01,Finance,Salaries,Actual,12316.49
2024-07-01,Finance,Marketing Spend,Actual,119788.77
2024-07-01,Finance,Software & SaaS,Actual,41242.17
2024-07-01,Finance,Office Rent,Actual,53771.34
2024-07-01,Finance,Travel & Entertainment,Actual,69730.09
2024-07-01,Finance,Professional Services,Actual,134789.58
2024-07-01,Finance,Utilities,Actual,39819.1
2024-07-01,Finance,Depreciation,Actual,56323.76
2024-07-01,HR,Product Cost,Actual,66488.16
2024-07-01,HR,Freight In,Actual,49463.7
2024-07-01,HR,Packaging,Actual,48578.5
2024-07-01,HR,Salaries,Actual,72062.27
2024-07-01,HR,Marketing Spend,Actual,103214.18
2024-07-01,HR,Software & SaaS,Actual,56489.89
2024-07-01,HR,Office Rent,Actual,92357.87
2024-07-01,HR,Travel & Entertainment,Actual,97491.57
2024-07-01,HR,Professional Services,Actual,83304.47
2024-07-01,HR,Utilities,Actual,41990.34
2024-07-01,HR,Depreciation,Actual,27409.08
2024-07-01,IT,Product Cost,Actual,39584.54
2024-07-01,IT,Freight In,Actual,133436.65
2024-07-01,IT,Packaging,Actual,103097.21
2024-07-01,IT,Salaries,Actual,24710.56
2024-07-01,IT,Marketing Spend,Actual,116559.32
2024-07-01,IT,Software & SaaS,Actual,80969.39
2024-07-01,IT,Office Rent,Actual,96118.12
2024-07-01,IT,Travel & Entertainment,Actual,69897.84
2024-07-01,IT,Professional Services,Actual,45281.63
2024-07-01,IT,Utilities,Actual,136224.68
2024-07-01,IT,Depreciation,Actual,100241.3
2024-07-01,Customer Service,Product Cost,Actual,38675.65
2024-07-01,Customer Service,Freight In,Actual,28390.11
2024-07-01,Customer Service,Packaging,Actual,49319.81
2024-07-01,Customer Service,Salaries,Actual,32953.69
2024-07-01,Customer Service,Marketing Spend,Actual,9553.75
2024-07-01,Customer Service,Software & SaaS,Actual,100147.6
2024-07-01,Customer Service,Office Rent,Actual,18559.21
2024-07-01,Customer Service,Travel & Entertainment,Actual,59248.36
2024-07-01,Customer Service,Professional Services,Actual,93890.99
2024-07-01,Customer Service,Utilities,Actual,34588.65
2024-07-01,Customer Service,Depreciation,Actual,34522.47
2024-08-01,Sales,Product Sales,Actual,15624.37
2024-08-01,Sales,Service Revenue,Actual,32232.09
