order_id,customer_id,order_date,due_date,payment_date,status,carrier,shipping_cost,total_weight_lbs,subtotal,taxable_amount,tax_rate,sales_tax,invoice_total,state,payment_terms
ORD-003002,CUST-00172,2024-11-10,2024-11-10,2024-11-26,Paid,FedEx,168.93,356.51,8693.0,8693.0,0.0445,386.84,9248.77,LA,Due on Receipt
ORD-003003,CUST-00157,2024-11-11,2024-11-11,2024-12-10,Paid,USPS,74.32,230.41,1537.85,1223.45,0.0,0.0,1612.17,NH,Due on Receipt
ORD-003004,CUST-00337,2024-11-11,2024-12-11,2024-11-20,Paid,UPS,48.4,101.51,241.93,241.93,0.06,14.52,304.85,IA,Net 30
ORD-003005,CUST-00072,2024-11-11,2024-11-11,2024-12-21,Paid,UPS,44.72,92.3,2696.64,2696.64,0.0575,155.06,2896.42,OH,Due on Receipt
ORD-003006,CUST-00381,2024-11-12,2024-11-12,,Overdue,USPS,43.9,129.0,4563.84,4563.84,0.0575,262.42,4870.16,OH,Due on Receipt
ORD-003007,CUST-00397,2024-11-12,2024-11-12,2024-11-15,Paid,USPS,17.09,39.62,930.98,930.98,0.06,55.86,1003.93,MD,Due on Receipt
ORD-003008,CUST-00397,2024-11-12,2024-11-12,2024-12-09,Paid,FedEx,32.74,53.86,1284.12,1284.12,0.06,77.05,1393.91,MD,Due on Receipt
ORD-003009,CUST-00084,2024-11-12,2024-11-12,2024-12-08,Paid,USPS,114.62,364.73,6406.0,6406.0,0.06,384.36,6904.98,WV,Due on Receipt
ORD-003010,CUST-00175,2024-11-12,2024-11-12,2024-11-28,Paid,FedEx,35.77,60.6,4000.0,4000.0,0.04,160.0,4195.77,GA,Due on Receipt
ORD-003011,CUST-00266,2024-11-12,2024-11-12,2024-12-09,Paid,Amazon Logistics,39.24,138.96,903.38,903.38,0.065,58.72,1001.34,WA,Due on Receipt
ORD-003012,CUST-00094,2024-11-12,2024-11-12,2024-11-22,Paid,USPS,26.76,71.87,2281.48,2281.48,0.065,148.3,2456.54,WA,Due on Receipt
ORD-003013,CUST-00140,2024-11-12,2024-11-12,2024-12-07,Paid,Amazon Logistics,34.28,119.12,1528.66,1528.66,0.06,91.72,1654.66,PA,Due on Receipt
ORD-003014,CUST-00476,2024-11-12,2024-11-12,2024-12-25,Paid,USPS,54.53,164.44,2445.48,1087.92,0.04,43.52,2543.53,GA,Due on Receipt
ORD-003015,CUST-00225,2024-11-12,2025-01-11,,Pending,FedEx,49.43,90.96,1120.08,1120.08,0.0625,70.0,1239.51,MA,Net 60
ORD-003016,CUST-00311,2024-11-13,2024-11-13,2024-11-27,Paid,USPS,32.02,89.39,1592.36,1592.36,0.06875,109.47,1733.85,MN,Due on Receipt
ORD-003017,CUST-00424,2024-11-13,2024-11-13,2024-12-22,Paid,USPS,74.17,229.9,2915.07,2915.07,0.0625,182.19,3171.43,TX,Due on Receipt
ORD-003018,CUST-00271,2024-11-13,2024-11-13,,Pending,USPS,18.84,45.48,560.04,560.04,0.04,22.4,601.28,AL,Due on Receipt
ORD-003019,CUST-00366,2024-11-13,2024-12-13,2024-11-16,Paid,DHL,273.49,480.71,4083.36,3405.16,0.04,136.21,4493.06,GA,Net 30
ORD-003020,CUST-00084,2024-11-13,2024-11-13,2024-12-20,Paid,FedEx,67.61,131.35,4496.84,4496.84,0.06,269.81,4834.26,WV,Due on Receipt
ORD-003021,CUST-00065,2024-11-13,2024-11-13,2024-12-27,Paid,DHL,193.74,335.7,3597.36,3597.36,0.0725,260.81,4051.91,CA,Due on Receipt
ORD-003022,CUST-00342,2024-11-13,2024-11-13,2024-12-27,Paid,UPS,66.62,147.06,4054.02,4054.02,0.04,162.16,4282.8,NY,Due on Receipt
ORD-003023,CUST-00232,2024-11-13,2024-11-13,2024-12-11,Paid,FedEx,23.06,32.36,3708.26,3708.26,0.04,148.33,3879.65,NY,Due on Receipt
ORD-003024,CUST-00248,2024-11-13,2024-11-13,2024-11-16,Paid,DHL,118.21,198.38,2010.82,2010.82,0.0725,145.78,2274.81,CA,Due on Receipt
ORD-003025,CUST-00171,2024-11-13,2024-11-13,2024-11-16,Paid,FedEx,154.62,324.7,6409.4,6409.4,0.0575,368.54,6932.56,OH,Due on Receipt
ORD-003026,CUST-00126,2024-11-13,2024-11-13,2024-12-08,Paid,DHL,26.23,31.14,1842.8,1842.8,0.065,119.78,1988.81,KS,Due on Receipt
ORD-003027,CUST-00091,2024-11-13,2024-11-13,2024-12-27,Paid,UPS,60.28,131.2,789.88,789.88,0.04,31.6,881.76,GA,Due on Receipt
ORD-003028,CUST-00188,2024-11-14,2024-11-14,2024-11-25,Paid,UPS,101.5,234.26,3056.72,3056.72,0.07,213.97,3372.19,MS,Due on Receipt
ORD-003029,CUST-00037,2024-11-14,2024-11-14,,Pending,Amazon Logistics,16.55,48.21,4908.27,3758.1,0.053,199.18,5124.0,VA,Due on Receipt
ORD-003030,CUST-00325,2024-11-14,2024-11-14,,Overdue,FedEx,92.31,186.24,2036.96,2036.96,0.0625,127.31,2256.58,IL,Due on Receipt
ORD-003031,CUST-00226,2024-11-14,2024-11-14,2024-11-24,Paid,FedEx,126.29,261.76,1129.61,1129.61,0.065,73.42,1329.32,WA,Due on Receipt
ORD-003032,CUST-00342,2024-11-14,2024-11-14,2024-12-14,Paid,Amazon Logistics,25.66,84.63,200.33,200.33,0.04,8.01,234.0,NY,Due on Receipt
ORD-003033,CUST-00166,2024-11-14,2024-11-14,2024-12-19,Paid,FedEx,133.27,277.26,4159.04,4159.04,0.0625,259.94,4552.25,IL,Due on Receipt
ORD-003034,CUST-00196,2024-11-15,2024-11-15,,Overdue,Amazon Logistics,81.1,306.41,3664.94,3664.94,0.065,238.22,3984.26,KS,Due on Receipt
ORD-003035,CUST-00381,2024-11-15,2024-11-15,2024-12-30,Paid,DHL,128.0,216.18,2244.33,2244.33,0.0575,129.05,2501.38,OH,Due on Receipt
ORD-003036,CUST-00480,2024-11-15,2024-11-15,,Pending,FedEx,201.75,429.45,5711.54,5711.54,0.06,342.69,6255.98,PA,Due on Receipt
ORD-003037,CUST-00462,2024-11-16,2024-11-16,2024-12-07,Paid,USPS,114.66,364.86,4731.37,4731.37,0.06,283.88,5129.91,PA,Due on Receipt
ORD-003038,CUST-00449,2024-11-16,2025-01-15,2024-11-17,Paid,UPS,45.46,94.15,1628.13,1628.13,0.07,113.97,1787.56,RI,Net 60
ORD-003039,CUST-00036,2024-11-16,2024-11-16,2024-12-03,Paid,Amazon Logistics,34.44,119.77,606.91,386.83,0.065,25.14,666.49,AR,Due on Receipt
ORD-003040,CUST-00204,2024-11-16,2024-11-16,2024-12-10,Paid,DHL,111.47,186.12,2627.04,2627.04,0.0575,151.05,2889.56,OH,Due on Receipt
ORD-003041,CUST-00202,2024-11-16,2025-01-15,2024-12-18,Paid,DHL,135.84,230.43,493.13,493.13,0.04,19.73,648.7,GA,Net 60
ORD-003042,CUST-00252,2024-11-16,2024-11-16,,Overdue,Amazon Logistics,17.5,52.0,3579.04,3579.04,0.065,232.64,3829.18,WA,Due on Receipt
ORD-003043,CUST-00421,2024-11-16,2024-11-16,2024-12-07,Paid,FedEx,102.5,208.89,1277.11,1277.11,0.06,76.63,1456.24,FL,Due on Receipt
ORD-003044,CUST-00468,2024-11-17,2024-11-17,2024-11-27,Paid,DHL,57.84,88.61,2577.98,2577.98,0.04,103.12,2738.94,GA,Due on Receipt
ORD-003045,CUST-00361,2024-11-17,2024-11-17,2024-12-07,Paid,Amazon Logistics,47.84,173.37,1473.84,253.08,0.04,10.12,1531.8,AL,Due on Receipt
ORD-003046,CUST-00269,2024-11-17,2024-11-17,2024-11-26,Paid,UPS,85.0,193.0,843.6,843.6,0.06,50.62,979.22,WV,Due on Receipt
ORD-003047,CUST-00075,2024-11-17,2024-11-17,2024-12-31,Paid,Amazon Logistics,6.92,9.66,1001.21,1001.21,0.0575,57.57,1065.7,OH,Due on Receipt
ORD-003048,CUST-00171,2024-11-17,2024-11-17,2024-11-19,Paid,FedEx,57.31,108.47,3182.67,3182.67,0.0575,183.0,3422.98,OH,Due on Receipt
ORD-003049,CUST-00180,2024-11-17,2025-01-16,2024-12-09,Paid,FedEx,144.53,302.3,6618.25,6618.25,0.0445,294.51,7057.29,LA,Net 60
ORD-003050,CUST-00451,2024-11-17,2024-11-17,2024-11-18,Paid,DHL,81.37,131.4,2457.81,2457.81,0.04,98.31,2637.49,GA,Due on Receipt
ORD-003051,CUST-00458,2024-11-17,2024-12-17,2024-12-18,Paid,UPS,118.58,276.95,3267.43,2589.23,0.065,168.3,3554.31,WA,Net 30
ORD-003052,CUST-00144,2024-11-17,2024-11-17,,Overdue,Amazon Logistics,29.19,98.76,2206.56,2206.56,0.0575,126.88,2362.63,OH,Due on Receipt
ORD-003053,CUST-00334,2024-11-17,2025-01-16,2024-12-31,Paid,Amazon Logistics,72.52,272.08,4648.07,4648.07,0.07,325.36,5045.95,IN,Net 60
ORD-003054,CUST-00393,2024-11-17,2024-11-17,2024-11-23,Paid,USPS,42.61,124.7,1695.65,1695.65,0.045,76.3,1814.56,SD,Due on Receipt
ORD-003055,CUST-00297,2024-11-17,2024-11-17,2024-11-23,Paid,DHL,130.71,221.1,586.5,586.5,0.04,23.46,740.67,WY,Due on Receipt
ORD-003056,CUST-00226,2024-11-17,2024-11-17,2024-12-21,Paid,Amazon Logistics,7.69,12.77,227.48,227.48,0.065,14.79,249.96,WA,Due on Receipt
ORD-003057,CUST-00463,2024-11-18,2024-11-18,2025-01-01,Paid,DHL,127.1,214.55,6144.86,6144.86,0.04225,259.62,6531.58,MO,Due on Receipt
ORD-003058,CUST-00445,2024-11-18,2024-11-18,2024-12-18,Paid,DHL,91.62,150.03,4516.48,4516.48,0.045,203.24,4811.34,OK,Due on Receipt
ORD-003059,CUST-00098,2024-11-18,2024-11-18,2024-11-22,Paid,FedEx,24.09,34.65,75.65,75.65,0.065,4.92,104.66,AR,Due on Receipt
ORD-003060,CUST-00446,2024-11-18,2024-11-18,2024-12-12,Paid,USPS,64.31,197.04,5680.12,5680.12,0.065,369.21,6113.64,WA,Due on Receipt
ORD-003061,CUST-00263,2024-11-18,2024-11-18,2024-12-15,Paid,DHL,25.21,29.29,1108.91,1108.91,0.0635,70.42,1204.54,CT,Due on Receipt
ORD-003062,CUST-00360,2024-11-18,2024-11-18,2024-11-24,Paid,FedEx,13.52,11.16,386.54,386.54,0.0,0.0,400.06,NH,Due on Receipt
ORD-003063,CUST-00007,2024-11-18,2024-11-18,,Pending,FedEx,18.52,22.26,403.92,268.28,0.04,10.73,433.17,GA,Due on Receipt
ORD-003064,CUST-00198,2024-11-18,2024-11-18,2024-12-12,Paid,DHL,21.52,22.59,952.38,952.38,0.0475,45.24,1019.14,NC,Due on Receipt
ORD-003065,CUST-00224,2024-11-18,2024-11-18,2024-11-28,Paid,FedEx,16.96,18.8,170.14,170.14,0.06,10.21,197.31,DC,Due on Receipt
ORD-003066,CUST-00064,2024-11-18,2024-11-18,2025-01-01,Paid,USPS,40.24,116.79,1083.93,1083.93,0.04,43.36,1167.53,HI,Due on Receipt
ORD-003067,CUST-00205,2024-11-18,2024-12-18,2024-12-28,Paid,Amazon Logistics,13.26,35.04,752.46,752.46,0.04,30.1,795.82,HI,Net 30
ORD-003068,CUST-00468,2024-11-18,2024-11-18,2024-12-06,Paid,DHL,96.68,159.24,7106.84,7106.84,0.04,284.27,7487.79,GA,Due on Receipt
ORD-003069,CUST-00298,2024-11-18,2024-11-18,2024-12-27,Paid,DHL,85.14,138.26,1627.22,1627.22,0.0,0.0,1712.36,MT,Due on Receipt
ORD-003070,CUST-00392,2024-11-19,2024-11-19,2024-12-12,Paid,DHL,125.34,211.34,2960.24,2960.24,0.0475,140.61,3226.19,NC,Due on Receipt
ORD-003071,CUST-00483,2024-11-19,2024-11-19,2025-01-01,Paid,UPS,36.68,72.2,2684.4,2684.4,0.0575,154.35,2875.43,OH,Due on Receipt
ORD-003072,CUST-00480,2024-11-19,2024-11-19,2024-11-27,Paid,UPS,20.8,32.5,2236.9,2236.9,0.06,134.21,2391.91,PA,Due on Receipt
ORD-003073,CUST-00484,2024-11-19,2024-12-19,2024-11-22,Paid,USPS,14.29,30.3,2000.0,2000.0,0.0475,95.0,2109.29,NC,Net 30
ORD-003074,CUST-00465,2024-11-19,2024-11-19,2024-12-04,Paid,USPS,78.77,245.22,5266.0,5266.0,0.04,210.64,5555.41,GA,Due on Receipt
ORD-003075,CUST-00345,2024-11-19,2024-11-19,2024-12-18,Paid,DHL,261.57,459.03,5584.77,4228.37,0.06875,290.7,6137.04,MN,Due on Receipt
ORD-003076,CUST-00263,2024-11-19,2024-11-19,2024-12-10,Paid,DHL,143.74,244.8,5725.05,5725.05,0.0635,363.54,6232.33,CT,Due on Receipt
ORD-003077,CUST-00490,2024-11-19,2024-11-19,2024-12-09,Paid,USPS,37.86,108.88,251.52,0.0,0.06,0.0,289.38,FL,Due on Receipt
ORD-003078,CUST-00324,2024-11-20,2024-11-20,2024-12-16,Paid,Amazon Logistics,61.52,228.09,6191.57,6191.57,0.07,433.41,6686.5,TN,Due on Receipt
ORD-003079,CUST-00395,2024-11-20,2024-11-20,2024-12-30,Paid,Amazon Logistics,38.32,135.3,302.5,302.5,0.0625,18.91,359.73,TX,Due on Receipt
ORD-003080,CUST-00427,2024-11-20,2024-11-20,2024-12-23,Paid,FedEx,47.16,85.92,496.02,496.02,0.07,34.72,577.9,IN,Due on Receipt
ORD-003081,CUST-00416,2024-11-20,2024-11-20,2024-12-07,Paid,DHL,159.72,273.86,4969.84,4969.84,0.0575,285.77,5415.33,OH,Due on Receipt
ORD-003082,CUST-00089,2024-11-20,2024-12-20,2024-12-04,Paid,USPS,77.02,239.39,3389.02,3389.02,0.0625,211.81,3677.85,TX,Net 30
ORD-003083,CUST-00367,2024-11-20,2024-11-20,2024-12-28,Paid,UPS,98.32,226.31,5119.3,3222.18,0.04225,136.14,5353.76,MO,Due on Receipt
ORD-003084,CUST-00368,2024-11-20,2025-01-19,2025-01-04,Paid,FedEx,12.49,8.87,329.79,329.79,0.05125,16.9,359.18,NM,Net 60
ORD-003085,CUST-00030,2024-11-20,2024-12-20,2024-12-07,Paid,Amazon Logistics,38.12,134.49,2696.98,2696.98,0.055,148.33,2883.43,NE,Net 30
ORD-003086,CUST-00019,2024-11-21,2024-11-21,2024-12-06,Paid,DHL,180.66,311.93,6376.17,6376.17,0.0635,404.89,6961.72,CT,Due on Receipt
ORD-003087,CUST-00099,2024-11-21,2024-11-21,2024-12-18,Paid,UPS,73.76,164.9,1749.1,1749.1,0.065,113.69,1936.55,WA,Due on Receipt
ORD-003088,CUST-00308,2024-11-21,2024-11-21,2025-01-05,Paid,FedEx,54.47,102.16,1819.84,1819.84,0.04225,76.89,1951.2,MO,Due on Receipt
ORD-003089,CUST-00285,2024-11-22,2024-11-22,2024-11-25,Paid,UPS,46.06,95.65,1553.58,1214.19,0.07,84.99,1684.63,TN,Due on Receipt
ORD-003090,CUST-00143,2024-11-22,2024-11-22,2024-12-24,Paid,UPS,182.08,435.7,7150.94,7150.94,0.0625,446.93,7779.95,IL,Due on Receipt
ORD-003091,CUST-00118,2024-11-22,2024-11-22,2024-12-26,Paid,UPS,170.02,405.56,7445.42,7445.42,0.066,491.4,8106.84,NJ,Due on Receipt
ORD-003092,CUST-00116,2024-11-22,2025-01-21,,Pending,DHL,24.77,28.5,1807.62,1807.62,0.065,117.5,1949.89,AR,Net 60
ORD-003093,CUST-00289,2024-11-22,2024-11-22,,Pending,UPS,176.68,422.21,4239.51,4239.51,0.0625,264.97,4681.16,MA,Due on Receipt
ORD-003094,CUST-00426,2024-11-23,2024-11-23,2024-12-12,Paid,Amazon Logistics,6.78,9.11,134.91,134.91,0.0475,6.41,148.1,NC,Due on Receipt
ORD-003095,CUST-00198,2024-11-23,2024-11-23,2025-01-06,Paid,UPS,59.83,130.08,5749.99,3852.87,0.0475,183.01,5992.83,NC,Due on Receipt
ORD-003096,CUST-00318,2024-11-23,2024-11-23,,Cancelled,DHL,112.51,188.01,2662.04,2662.04,0.06,159.72,2934.27,ID,Due on Receipt
ORD-003097,CUST-00262,2024-11-23,2024-11-23,2024-12-11,Paid,DHL,14.91,10.57,95.58,95.58,0.0685,6.55,117.04,NV,Due on Receipt
ORD-003098,CUST-00496,2024-11-23,2024-11-23,2024-12-22,Paid,USPS,30.12,83.08,1335.58,1335.58,0.065,86.81,1452.51,WA,Due on Receipt
ORD-003099,CUST-00261,2024-11-23,2024-12-23,2024-12-31,Paid,DHL,176.81,304.92,5665.58,5665.58,0.0,0.0,5842.39,OR,Net 30
ORD-003100,CUST-00102,2024-11-23,2024-11-23,2024-12-26,Paid,Amazon Logistics,66.82,249.29,5086.06,5086.06,0.0,0.0,5152.88,MT,Due on Receipt
ORD-003101,CUST-00251,2024-11-23,2024-11-23,,Overdue,USPS,70.78,218.59,3668.38,3668.38,0.0625,229.27,3968.43,TX,Due on Receipt
ORD-003102,CUST-00207,2024-11-24,2024-12-24,2025-01-08,Paid,FedEx,87.21,174.91,1113.44,1113.44,0.06,66.81,1267.46,FL,Net 30
ORD-003103,CUST-00432,2024-11-24,2025-01-23,2024-12-06,Paid,UPS,44.22,91.06,3964.98,3964.98,0.0625,247.81,4257.01,TX,Net 60
ORD-003104,CUST-00295,2024-11-24,2024-11-24,2024-12-28,Paid,DHL,257.8,452.18,7507.51,7507.51,0.0,0.0,7765.31,DE,Due on Receipt
ORD-003105,CUST-00464,2024-11-24,2024-11-24,2024-12-28,Paid,Amazon Logistics,5.42,3.7,1458.25,1458.25,0.065,94.79,1558.46,KS,Due on Receipt
ORD-003106,CUST-00034,2024-11-24,2024-12-24,2025-01-06,Paid,USPS,65.61,201.36,1999.9,1999.9,0.0725,144.99,2210.5,CA,Net 30
ORD-003107,CUST-00148,2024-11-24,2024-11-24,2024-12-20,Paid,USPS,90.4,284.01,2912.67,2912.67,0.06,174.76,3177.83,VT,Due on Receipt
ORD-003108,CUST-00103,2024-11-24,2024-11-24,2024-11-26,Paid,UPS,48.43,101.57,2396.4,499.28,0.045,22.47,2467.3,OK,Due on Receipt
ORD-003109,CUST-00039,2024-11-24,2025-01-23,2024-12-15,Paid,DHL,12.43,6.06,400.0,400.0,0.065,26.0,438.43,KS,Net 60
ORD-003110,CUST-00210,2024-11-24,2024-11-24,2024-12-23,Paid,UPS,37.73,74.82,1017.39,1017.39,0.0575,58.5,1113.62,OH,Due on Receipt
ORD-003111,CUST-00280,2024-11-24,2024-11-24,2025-01-07,Paid,USPS,23.68,61.6,2438.0,2438.0,0.0,0.0,2461.68,DE,Due on Receipt
ORD-003112,CUST-00126,2024-11-24,2024-11-24,2025-01-04,Paid,UPS,131.1,308.26,5636.93,5636.93,0.065,366.4,6134.43,KS,Due on Receipt
ORD-003113,CUST-00120,2024-11-25,2024-12-25,2024-12-08,Paid,UPS,114.46,266.65,2883.22,2883.22,0.0625,180.2,3177.88,TX,Net 30
ORD-003114,CUST-00496,2024-11-25,2024-11-25,2024-12-09,Paid,FedEx,15.12,14.7,377.32,377.32,0.065,24.53,416.97,WA,Due on Receipt
ORD-003115,CUST-00018,2024-11-25,2024-11-25,2024-12-27,Paid,Amazon Logistics,41.51,148.05,1361.73,1361.73,0.04,54.47,1457.71,GA,Due on Receipt
ORD-003116,CUST-00196,2024-11-25,2024-11-25,2024-12-22,Paid,Amazon Logistics,20.44,63.77,944.37,944.37,0.065,61.38,1026.19,KS,Due on Receipt
ORD-003117,CUST-00342,2024-11-25,2024-11-25,2024-12-28,Paid,FedEx,212.44,453.2,8842.14,8842.14,0.04,353.69,9408.27,NY,Due on Receipt
ORD-003118,CUST-00392,2024-11-25,2024-11-25,2024-12-14,Paid,DHL,85.92,139.68,1527.72,1527.72,0.0475,72.57,1686.21,NC,Due on Receipt
ORD-003119,CUST-00164,2024-11-25,2024-11-25,2025-01-08,Paid,FedEx,67.35,130.77,1075.95,1075.95,0.0575,61.87,1205.17,OH,Due on Receipt
ORD-003120,CUST-00118,2024-11-25,2024-11-25,2025-01-07,Paid,Amazon Logistics,20.66,64.65,1018.74,1018.74,0.066,67.24,1106.64,NJ,Due on Receipt
ORD-003121,CUST-00325,2024-11-25,2024-11-25,2024-11-28,Paid,Amazon Logistics,23.75,77.0,3047.5,3047.5,0.0625,190.47,3261.72,IL,Due on Receipt
ORD-003122,CUST-00307,2024-11-25,2024-11-25,,Overdue,USPS,95.02,299.41,3712.45,3712.45,0.0625,232.03,4039.5,TX,Due on Receipt
ORD-003123,CUST-00092,2024-11-25,2024-11-25,2024-12-28,Paid,Amazon Logistics,28.51,96.03,2259.18,2259.18,0.0625,141.2,2428.89,TX,Due on Receipt
ORD-003124,CUST-00059,2024-11-25,2024-11-25,,Cancelled,UPS,73.95,165.38,2328.52,2328.52,0.06,139.71,2542.18,FL,Due on Receipt
ORD-003125,CUST-00362,2024-11-25,2024-11-25,2025-01-08,Paid,USPS,8.21,10.04,423.28,423.28,0.06,25.4,456.89,VT,Due on Receipt
ORD-003126,CUST-00370,2024-11-25,2024-12-25,2024-12-06,Paid,UPS,69.78,154.96,2365.86,2365.86,0.04,94.63,2530.27,WY,Net 30
ORD-003127,CUST-00491,2024-11-25,2024-11-25,2024-12-23,Paid,UPS,181.7,434.75,5221.65,5221.65,0.0475,248.03,5651.38,NC,Due on Receipt
ORD-003128,CUST-00490,2024-11-26,2024-11-26,2024-12-21,Paid,USPS,55.3,166.99,4897.5,4897.5,0.06,293.85,5246.65,FL,Due on Receipt
ORD-003129,CUST-00158,2024-11-26,2024-11-26,2024-12-27,Paid,UPS,60.44,131.61,1575.66,1575.66,0.04,63.03,1699.13,GA,Due on Receipt
ORD-003130,CUST-00161,2024-11-26,2025-01-25,2024-11-27,Paid,UPS,48.24,101.09,1739.34,1739.34,0.0475,82.62,1870.2,NC,Net 60
ORD-003131,CUST-00056,2024-11-26,2024-11-26,,Cancelled,Amazon Logistics,44.09,158.34,2655.22,2655.22,0.05,132.76,2832.07,WI,Due on Receipt
ORD-003132,CUST-00158,2024-11-26,2024-11-26,2024-12-23,Paid,USPS,10.3,17.01,18.3,18.3,0.04,0.73,29.33,GA,Due on Receipt
ORD-003133,CUST-00440,2024-11-26,2024-11-26,2024-12-14,Paid,UPS,20.12,30.8,1219.0,1219.0,0.065,79.23,1318.35,WA,Due on Receipt
ORD-003134,CUST-00226,2024-11-26,2024-11-26,2024-12-18,Paid,USPS,79.24,246.8,4728.94,4728.94,0.065,307.38,5115.56,WA,Due on Receipt
ORD-003135,CUST-00425,2024-11-26,2024-11-26,2024-12-13,Paid,DHL,212.21,369.29,4744.95,3726.78,0.06,223.61,5180.77,FL,Due on Receipt
ORD-003136,CUST-00350,2024-11-26,2024-11-26,2024-12-10,Paid,USPS,85.37,267.22,1701.78,1701.78,0.06,102.11,1889.26,PA,Due on Receipt
ORD-003137,CUST-00436,2024-11-26,2024-11-26,,Pending,FedEx,55.87,105.26,2129.85,2129.85,0.0,0.0,2185.72,AK,Due on Receipt
ORD-003138,CUST-00040,2024-11-26,2024-11-26,2024-12-13,Paid,Amazon Logistics,28.32,95.29,4708.53,4708.53,0.0,0.0,4736.85,NH,Due on Receipt
ORD-003139,CUST-00403,2024-11-27,2024-11-27,2024-12-31,Paid,FedEx,170.4,359.78,3739.82,3739.82,0.06,224.39,4134.61,PA,Due on Receipt
ORD-003140,CUST-00097,2024-11-27,2024-11-27,2024-12-27,Paid,Amazon Logistics,30.41,103.64,1470.98,1470.98,0.0625,91.94,1593.33,IL,Due on Receipt
ORD-003141,CUST-00164,2024-11-27,2024-11-27,2025-01-02,Paid,FedEx,39.78,69.52,531.44,531.44,0.0575,30.56,601.78,OH,Due on Receipt
ORD-003142,CUST-00488,2024-11-27,2024-11-27,,Overdue,Amazon Logistics,37.77,133.1,2577.4,2577.4,0.0625,161.09,2776.26,TX,Due on Receipt
ORD-003143,CUST-00214,2024-11-27,2024-11-27,2024-12-23,Paid,DHL,346.78,613.96,7095.72,7095.72,0.0625,443.48,7885.98,IL,Due on Receipt
ORD-003144,CUST-00446,2024-11-27,2024-11-27,2024-12-30,Paid,USPS,34.15,96.5,421.8,421.8,0.065,27.42,483.37,WA,Due on Receipt
ORD-003145,CUST-00048,2024-11-27,2024-11-27,2024-12-09,Paid,USPS,24.95,65.84,1294.28,1294.28,0.06,77.66,1396.89,PA,Due on Receipt
ORD-003146,CUST-00070,2024-11-28,2024-11-28,2024-12-17,Paid,UPS,16.79,22.47,673.98,673.98,0.06,40.44,731.21,PA,Due on Receipt
ORD-003147,CUST-00117,2024-11-28,2024-11-28,2025-01-12,Paid,Amazon Logistics,31.4,107.6,1860.72,1860.72,0.0625,116.3,2008.42,TX,Due on Receipt
ORD-003148,CUST-00434,2024-11-28,2024-11-28,2024-12-14,Paid,DHL,103.11,170.92,881.93,881.93,0.0,0.0,985.04,NH,Due on Receipt
ORD-003149,CUST-00413,2024-11-28,2024-11-28,2025-01-11,Paid,Amazon Logistics,38.12,134.5,2325.9,2325.9,0.0625,145.37,2509.39,MA,Due on Receipt
ORD-003150,CUST-00210,2024-11-28,2024-11-28,,Pending,USPS,18.5,44.34,2737.38,2737.38,0.0575,157.4,2913.28,OH,Due on Receipt
ORD-003151,CUST-00295,2024-11-29,2024-11-29,2024-12-03,Paid,DHL,112.42,187.86,2175.46,2175.46,0.0,0.0,2287.88,DE,Due on Receipt
ORD-003152,CUST-00055,2024-11-29,2024-11-29,2025-01-01,Paid,FedEx,121.05,250.1,5237.68,5237.68,0.05,261.88,5620.61,ND,Due on Receipt
ORD-003153,CUST-00178,2024-11-29,2024-12-29,2024-12-31,Paid,FedEx,72.94,143.19,734.13,734.13,0.065,47.72,854.79,WA,Net 30
ORD-003154,CUST-00433,2024-11-29,2024-11-29,,Overdue,FedEx,75.28,148.41,1574.19,1574.19,0.065,102.32,1751.79,WA,Due on Receipt
ORD-003155,CUST-00062,2024-11-29,2024-11-29,2024-12-20,Paid,UPS,62.41,136.53,2950.25,2950.25,0.06,177.01,3189.67,FL,Due on Receipt
ORD-003156,CUST-00086,2024-11-29,2024-11-29,2025-01-12,Paid,Amazon Logistics,37.19,130.77,1075.95,1075.95,0.04,43.04,1156.18,NY,Due on Receipt
ORD-003157,CUST-00344,2024-11-29,2024-12-29,,Pending,FedEx,18.69,22.64,65.44,65.44,0.06,3.93,88.06,WV,Net 30
ORD-003158,CUST-00193,2024-11-29,2024-11-29,2024-12-29,Paid,UPS,107.6,249.51,3900.19,3900.19,0.04,156.01,4163.8,NY,Due on Receipt
ORD-003159,CUST-00054,2024-11-29,2024-11-29,2025-01-01,Paid,FedEx,23.11,32.46,2123.54,2123.54,0.06,127.41,2274.06,SC,Due on Receipt
ORD-003160,CUST-00355,2024-11-30,2024-11-30,2024-12-24,Paid,DHL,18.92,17.85,2683.73,0.0,0.06,0.0,2702.65,PA,Due on Receipt
ORD-003161,CUST-00009,2024-11-30,2024-11-30,2025-01-12,Paid,Amazon Logistics,22.2,70.78,3964.78,130.88,0.0625,8.18,3995.16,IL,Due on Receipt
ORD-003162,CUST-00115,2024-11-30,2025-01-29,2025-01-09,Paid,USPS,30.79,85.3,2947.88,2947.88,0.07,206.35,3185.02,MS,Net 60
ORD-003163,CUST-00004,2024-11-30,2024-11-30,2024-12-21,Paid,Amazon Logistics,23.68,76.74,816.9,816.9,0.06,49.01,889.59,MI,Due on Receipt
ORD-003164,CUST-00291,2024-11-30,2024-12-30,2025-01-10,Paid,UPS,54.2,116.0,1997.5,1997.5,0.0625,124.84,2176.54,MA,Net 30
ORD-003165,CUST-00198,2024-11-30,2024-11-30,2024-12-19,Paid,FedEx,45.41,82.02,555.78,555.78,0.0475,26.4,627.59,NC,Due on Receipt
