item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,is_taxable
ITEM-005348,ORD-002567,PRD-0015,6,82.67,30.8,496.02,1
ITEM-005349,ORD-002568,PRD-0061,6,472.66,192.57,2835.96,1
ITEM-005350,ORD-002568,PRD-0011,3,257.74,110.18,773.22,1
ITEM-005351,ORD-002569,PRD-0073,6,268.28,160.25,1609.68,1
ITEM-005352,ORD-002569,PRD-0059,9,339.39,187.07,3054.51,0
ITEM-005353,ORD-002569,PRD-0025,1,84.36,58.95,84.36,1
ITEM-005354,ORD-002569,PRD-0041,10,10.66,6.15,106.6,1
ITEM-005355,ORD-002569,PRD-0013,6,90.56,46.3,543.36,1
ITEM-005356,ORD-002570,PRD-0034,9,250.82,118.1,2257.38,1
ITEM-005357,ORD-002570,PRD-0074,2,281.58,183.0,563.16,1
ITEM-005358,ORD-002571,PRD-0014,9,193.27,119.72,1739.43,1
ITEM-005359,ORD-002572,PRD-0016,4,383.39,136.31,1533.56,0
ITEM-005360,ORD-002572,PRD-0027,4,58.65,25.04,234.6,1
ITEM-005361,ORD-002573,PRD-0076,8,174.91,62.57,1399.28,1
ITEM-005362,ORD-002574,PRD-0012,8,283.07,189.66,2264.56,1
ITEM-005363,ORD-002574,PRD-0045,2,52.93,34.71,105.86,1
ITEM-005364,ORD-002575,PRD-0020,4,286.25,192.35,1145.0,1
ITEM-005365,ORD-002575,PRD-0040,5,31.44,17.52,157.2,0
ITEM-005366,ORD-002576,PRD-0048,6,249.37,165.35,1496.22,1
ITEM-005367,ORD-002577,PRD-0042,5,18.3,10.66,91.5,1
ITEM-005368,ORD-002577,PRD-0018,6,83.41,46.68,500.46,1
ITEM-005369,ORD-002578,PRD-0080,10,386.83,172.73,3868.3,1
ITEM-005370,ORD-002579,PRD-0077,10,329.79,160.78,3297.9,1
ITEM-005371,ORD-002579,PRD-0026,1,273.09,111.39,273.09,1
ITEM-005372,ORD-002580,PRD-0060,1,63.73,29.25,63.73,1
ITEM-005373,ORD-002580,PRD-0028,7,254.62,148.63,1782.34,1
ITEM-005374,ORD-002581,PRD-0073,1,268.28,160.25,268.28,1
ITEM-005375,ORD-002582,PRD-0047,9,386.76,155.63,3480.84,1
ITEM-005376,ORD-002582,PRD-0050,6,26.36,10.6,158.16,1
ITEM-005377,ORD-002583,PRD-0039,2,221.89,106.65,443.78,1
ITEM-005378,ORD-002583,PRD-0052,6,189.21,97.29,1135.26,1
ITEM-005379,ORD-002583,PRD-0068,10,66.43,33.98,664.3,1
ITEM-005380,ORD-002584,PRD-0018,7,83.41,46.68,583.87,1
ITEM-005381,ORD-002584,PRD-0056,8,182.46,64.25,1459.68,1
ITEM-005382,ORD-002584,PRD-0008,7,136.15,47.77,953.05,1
ITEM-005383,ORD-002584,PRD-0062,4,81.57,40.39,326.28,1
ITEM-005384,ORD-002585,PRD-0002,4,92.63,43.77,370.52,1
ITEM-005385,ORD-002585,PRD-0068,6,66.43,33.98,398.58,1
ITEM-005386,ORD-002586,PRD-0079,1,447.38,183.13,447.38,1
ITEM-005387,ORD-002586,PRD-0007,8,141.01,66.36,1128.08,1
ITEM-005388,ORD-002587,PRD-0009,4,300.4,108.18,1201.6,1
ITEM-005389,ORD-002587,PRD-0069,5,30.75,13.51,153.75,1
ITEM-005390,ORD-002588,PRD-0068,2,66.43,33.98,132.86,1
ITEM-005391,ORD-002589,PRD-0034,1,250.82,118.1,250.82,1
ITEM-005392,ORD-002590,PRD-0015,8,82.67,30.8,661.36,1
ITEM-005393,ORD-002591,PRD-0054,7,15.13,7.76,105.91,1
ITEM-005394,ORD-002592,PRD-0001,10,16.36,9.88,163.6,1
ITEM-005395,ORD-002592,PRD-0061,7,472.66,192.57,3308.62,1
ITEM-005396,ORD-002592,PRD-0080,8,386.83,172.73,3094.64,1
ITEM-005397,ORD-002593,PRD-0022,1,269.21,94.37,269.21,1
ITEM-005398,ORD-002594,PRD-0059,4,339.39,187.07,1357.56,0
ITEM-005399,ORD-002594,PRD-0053,6,241.86,153.63,1451.16,1
ITEM-005400,ORD-002595,PRD-0015,3,82.67,30.8,248.01,1
ITEM-005401,ORD-002595,PRD-0076,7,174.91,62.57,1224.37,1
ITEM-005402,ORD-002596,PRD-0066,6,227.48,102.18,1364.88,1
ITEM-005403,ORD-002596,PRD-0017,3,339.58,185.04,1018.74,1
ITEM-005404,ORD-002596,PRD-0022,7,269.21,94.37,1884.47,1
ITEM-005405,ORD-002596,PRD-0067,4,287.56,173.49,1150.24,1
ITEM-005406,ORD-002596,PRD-0048,8,249.37,165.35,1994.96,1
ITEM-005407,ORD-002597,PRD-0073,3,268.28,160.25,804.84,1
ITEM-005408,ORD-002597,PRD-0013,9,90.56,46.3,815.04,1
ITEM-005409,ORD-002597,PRD-0023,9,292.62,142.19,2633.58,1
ITEM-005410,ORD-002598,PRD-0054,3,15.13,7.76,45.39,1
ITEM-005411,ORD-002599,PRD-0062,3,81.57,40.39,244.71,1
ITEM-005412,ORD-002599,PRD-0031,2,135.64,66.17,271.28,0
ITEM-005413,ORD-002599,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-005414,ORD-002600,PRD-0036,7,202.23,127.8,1415.61,1
ITEM-005415,ORD-002601,PRD-0041,9,10.66,6.15,95.94,1
ITEM-005416,ORD-002601,PRD-0040,10,31.44,17.52,314.4,0
ITEM-005417,ORD-002601,PRD-0067,3,287.56,173.49,862.68,1
ITEM-005418,ORD-002602,PRD-0014,6,193.27,119.72,1159.62,1
ITEM-005419,ORD-002603,PRD-0079,5,447.38,183.13,2236.9,1
ITEM-005420,ORD-002603,PRD-0066,7,227.48,102.18,1592.36,1
ITEM-005421,ORD-002604,PRD-0035,6,170.14,70.36,1020.84,1
ITEM-005422,ORD-002605,PRD-0011,2,257.74,110.18,515.48,1
ITEM-005423,ORD-002606,PRD-0070,6,443.08,174.59,2658.48,1
ITEM-005424,ORD-002606,PRD-0011,2,257.74,110.18,515.48,1
ITEM-005425,ORD-002606,PRD-0005,4,133.48,76.14,533.92,1
ITEM-005426,ORD-002607,PRD-0028,6,254.62,148.63,1527.72,1
ITEM-005427,ORD-002607,PRD-0072,3,339.13,128.08,1017.39,1
ITEM-005428,ORD-002607,PRD-0010,1,485.42,190.99,485.42,1
ITEM-005429,ORD-002607,PRD-0074,4,281.58,183.0,1126.32,1
ITEM-005430,ORD-002607,PRD-0066,9,227.48,102.18,2047.32,1
ITEM-005431,ORD-002608,PRD-0078,8,119.55,65.24,956.4,1
ITEM-005432,ORD-002608,PRD-0017,7,339.58,185.04,2377.06,1
ITEM-005433,ORD-002609,PRD-0058,5,188.66,92.85,943.3,1
ITEM-005434,ORD-002609,PRD-0061,8,472.66,192.57,3781.28,1
ITEM-005435,ORD-002610,PRD-0072,1,339.13,128.08,339.13,1
ITEM-005436,ORD-002611,PRD-0009,4,300.4,108.18,1201.6,1
ITEM-005437,ORD-002612,PRD-0054,2,15.13,7.76,30.26,1
ITEM-005438,ORD-002612,PRD-0055,3,143.03,90.89,429.09,1
ITEM-005439,ORD-002612,PRD-0079,8,447.38,183.13,3579.04,1
ITEM-005440,ORD-002612,PRD-0047,3,386.76,155.63,1160.28,1
ITEM-005441,ORD-002613,PRD-0031,4,135.64,66.17,542.56,0
ITEM-005442,ORD-002614,PRD-0073,5,268.28,160.25,1341.4,1
ITEM-005443,ORD-002614,PRD-0028,8,254.62,148.63,2036.96,1
ITEM-005444,ORD-002614,PRD-0076,8,174.91,62.57,1399.28,1
ITEM-005445,ORD-002615,PRD-0005,8,133.48,76.14,1067.84,1
ITEM-005446,ORD-002615,PRD-0059,7,339.39,187.07,2375.73,0
ITEM-005447,ORD-002616,PRD-0043,3,199.75,130.34,599.25,1
ITEM-005448,ORD-002616,PRD-0061,10,472.66,192.57,4726.6,1
ITEM-005449,ORD-002617,PRD-0066,2,227.48,102.18,454.96,1
ITEM-005450,ORD-002617,PRD-0003,7,105.82,70.64,740.74,1
ITEM-005451,ORD-002618,PRD-0054,9,15.13,7.76,136.17,1
ITEM-005452,ORD-002619,PRD-0040,5,31.44,17.52,157.2,0
ITEM-005453,ORD-002620,PRD-0061,1,472.66,192.57,472.66,1
ITEM-005454,ORD-002620,PRD-0071,4,296.43,140.08,1185.72,1
ITEM-005455,ORD-002621,PRD-0020,6,286.25,192.35,1717.5,1
ITEM-005456,ORD-002622,PRD-0002,2,92.63,43.77,185.26,1
ITEM-005457,ORD-002622,PRD-0033,10,95.58,62.65,955.8,1
ITEM-005458,ORD-002623,PRD-0040,4,31.44,17.52,125.76,0
ITEM-005459,ORD-002624,PRD-0018,10,83.41,46.68,834.1,1
ITEM-005460,ORD-002624,PRD-0061,1,472.66,192.57,472.66,1
ITEM-005461,ORD-002624,PRD-0047,10,386.76,155.63,3867.6,1
ITEM-005462,ORD-002624,PRD-0037,8,369.76,191.8,2958.08,1
ITEM-005463,ORD-002625,PRD-0028,2,254.62,148.63,509.24,1
ITEM-005464,ORD-002626,PRD-0005,2,133.48,76.14,266.96,1
ITEM-005465,ORD-002627,PRD-0028,9,254.62,148.63,2291.58,1
ITEM-005466,ORD-002628,PRD-0024,8,186.68,112.88,1493.44,1
ITEM-005467,ORD-002628,PRD-0062,5,81.57,40.39,407.85,1
ITEM-005468,ORD-002628,PRD-0043,3,199.75,130.34,599.25,1
ITEM-005469,ORD-002628,PRD-0035,2,170.14,70.36,340.28,1
ITEM-005470,ORD-002628,PRD-0019,6,224.66,145.09,1347.96,1
ITEM-005471,ORD-002629,PRD-0004,7,315.28,125.61,2206.96,1
ITEM-005472,ORD-002629,PRD-0071,3,296.43,140.08,889.29,1
ITEM-005473,ORD-002630,PRD-0030,3,232.59,82.94,697.77,1
ITEM-005474,ORD-002631,PRD-0046,1,291.65,193.12,291.65,1
ITEM-005475,ORD-002631,PRD-0021,9,229.81,118.82,2068.29,1
ITEM-005476,ORD-002631,PRD-0049,9,181.32,99.28,1631.88,1
ITEM-005477,ORD-002631,PRD-0071,8,296.43,140.08,2371.44,1
ITEM-005478,ORD-002632,PRD-0006,10,257.0,129.8,2570.0,1
ITEM-005479,ORD-002633,PRD-0052,4,189.21,97.29,756.84,1
ITEM-005480,ORD-002634,PRD-0030,2,232.59,82.94,465.18,1
ITEM-005481,ORD-002634,PRD-0019,1,224.66,145.09,224.66,1
ITEM-005482,ORD-002634,PRD-0029,7,304.75,164.23,2133.25,1
ITEM-005483,ORD-002635,PRD-0031,2,135.64,66.17,271.28,0
ITEM-005484,ORD-002635,PRD-0042,8,18.3,10.66,146.4,1
ITEM-005485,ORD-002635,PRD-0072,5,339.13,128.08,1695.65,1
ITEM-005486,ORD-002636,PRD-0040,6,31.44,17.52,188.64,0
ITEM-005487,ORD-002637,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-005488,ORD-002637,PRD-0027,1,58.65,25.04,58.65,1
ITEM-005489,ORD-002637,PRD-0059,2,339.39,187.07,678.78,0
ITEM-005490,ORD-002638,PRD-0024,2,186.68,112.88,373.36,1
ITEM-005491,ORD-002639,PRD-0054,10,15.13,7.76,151.3,1
ITEM-005492,ORD-002639,PRD-0005,8,133.48,76.14,1067.84,1
ITEM-005493,ORD-002640,PRD-0079,10,447.38,183.13,4473.8,1
ITEM-005494,ORD-002641,PRD-0018,8,83.41,46.68,667.28,1
ITEM-005495,ORD-002641,PRD-0069,1,30.75,13.51,30.75,1
ITEM-005496,ORD-002642,PRD-0073,1,268.28,160.25,268.28,1
ITEM-005497,ORD-002642,PRD-0031,10,135.64,66.17,1356.4,0
ITEM-005498,ORD-002643,PRD-0068,7,66.43,33.98,465.01,1
ITEM-005499,ORD-002643,PRD-0023,1,292.62,142.19,292.62,1
ITEM-005500,ORD-002643,PRD-0072,6,339.13,128.08,2034.78,1
ITEM-005501,ORD-002643,PRD-0080,2,386.83,172.73,773.66,1
ITEM-005502,ORD-002644,PRD-0078,9,119.55,65.24,1075.95,1
ITEM-005503,ORD-002645,PRD-0065,9,400.0,194.76,3600.0,1
ITEM-005504,ORD-002645,PRD-0079,5,447.38,183.13,2236.9,1
ITEM-005505,ORD-002646,PRD-0079,8,447.38,183.13,3579.04,1
ITEM-005506,ORD-002646,PRD-0011,8,257.74,110.18,2061.92,1
ITEM-005507,ORD-002646,PRD-0034,7,250.82,118.1,1755.74,1
ITEM-005508,ORD-002647,PRD-0026,6,273.09,111.39,1638.54,1
ITEM-005509,ORD-002648,PRD-0018,4,83.41,46.68,333.64,1
ITEM-005510,ORD-002648,PRD-0030,2,232.59,82.94,465.18,1
ITEM-005511,ORD-002649,PRD-0007,4,141.01,66.36,564.04,1
ITEM-005512,ORD-002650,PRD-0038,8,277.68,124.47,2221.44,1
ITEM-005513,ORD-002650,PRD-0001,6,16.36,9.88,98.16,1
ITEM-005514,ORD-002651,PRD-0036,1,202.23,127.8,202.23,1
ITEM-005515,ORD-002652,PRD-0063,1,455.89,189.31,455.89,1
ITEM-005516,ORD-002652,PRD-0080,10,386.83,172.73,3868.3,1
ITEM-005517,ORD-002652,PRD-0019,5,224.66,145.09,1123.3,1
ITEM-005518,ORD-002652,PRD-0005,8,133.48,76.14,1067.84,1
ITEM-005519,ORD-002653,PRD-0057,7,133.74,64.55,936.18,1
ITEM-005520,ORD-002653,PRD-0048,1,249.37,165.35,249.37,1
ITEM-005521,ORD-002653,PRD-0025,6,84.36,58.95,506.16,1
ITEM-005522,ORD-002653,PRD-0032,5,237.14,135.77,1185.7,0
ITEM-005523,ORD-002653,PRD-0069,3,30.75,13.51,92.25,1
ITEM-005524,ORD-002654,PRD-0026,10,273.09,111.39,2730.9,1
ITEM-005525,ORD-002654,PRD-0027,6,58.65,25.04,351.9,1
ITEM-005526,ORD-002654,PRD-0022,10,269.21,94.37,2692.1,1
ITEM-005527,ORD-002655,PRD-0031,2,135.64,66.17,271.28,0
ITEM-005528,ORD-002656,PRD-0046,7,291.65,193.12,2041.55,1
ITEM-005529,ORD-002656,PRD-0079,5,447.38,183.13,2236.9,1
ITEM-005530,ORD-002657,PRD-0023,6,292.62,142.19,1755.72,1
ITEM-005531,ORD-002657,PRD-0042,7,18.3,10.66,128.1,1
ITEM-005532,ORD-002658,PRD-0080,8,386.83,172.73,3094.64,1
ITEM-005533,ORD-002658,PRD-0070,3,443.08,174.59,1329.24,1
ITEM-005534,ORD-002659,PRD-0054,9,15.13,7.76,136.17,1
ITEM-005535,ORD-002660,PRD-0019,4,224.66,145.09,898.64,1
ITEM-005536,ORD-002660,PRD-0070,10,443.08,174.59,4430.8,1
ITEM-005537,ORD-002661,PRD-0031,7,135.64,66.17,949.48,0
ITEM-005538,ORD-002662,PRD-0069,7,30.75,13.51,215.25,1
ITEM-005539,ORD-002663,PRD-0042,7,18.3,10.66,128.1,1
ITEM-005540,ORD-002664,PRD-0049,9,181.32,99.28,1631.88,1
ITEM-005541,ORD-002664,PRD-0066,8,227.48,102.18,1819.84,1
ITEM-005542,ORD-002664,PRD-0077,1,329.79,160.78,329.79,1
ITEM-005543,ORD-002664,PRD-0074,10,281.58,183.0,2815.8,1
ITEM-005544,ORD-002665,PRD-0048,6,249.37,165.35,1496.22,1
ITEM-005545,ORD-002665,PRD-0034,8,250.82,118.1,2006.56,1
ITEM-005546,ORD-002666,PRD-0072,10,339.13,128.08,3391.3,1
ITEM-005547,ORD-002667,PRD-0024,10,186.68,112.88,1866.8,1
ITEM-005548,ORD-002667,PRD-0053,3,241.86,153.63,725.58,1
ITEM-005549,ORD-002668,PRD-0076,8,174.91,62.57,1399.28,1
ITEM-005550,ORD-002669,PRD-0038,7,277.68,124.47,1943.76,1
ITEM-005551,ORD-002669,PRD-0039,3,221.89,106.65,665.67,1
ITEM-005552,ORD-002670,PRD-0045,3,52.93,34.71,158.79,1
ITEM-005553,ORD-002670,PRD-0028,5,254.62,148.63,1273.1,1
ITEM-005554,ORD-002670,PRD-0030,4,232.59,82.94,930.36,1
ITEM-005555,ORD-002670,PRD-0058,3,188.66,92.85,565.98,1
ITEM-005556,ORD-002670,PRD-0062,4,81.57,40.39,326.28,1
ITEM-005557,ORD-002671,PRD-0068,10,66.43,33.98,664.3,1
ITEM-005558,ORD-002672,PRD-0002,7,92.63,43.77,648.41,1
ITEM-005559,ORD-002673,PRD-0026,4,273.09,111.39,1092.36,1
ITEM-005560,ORD-002673,PRD-0069,1,30.75,13.51,30.75,1
ITEM-005561,ORD-002673,PRD-0015,7,82.67,30.8,578.69,1
ITEM-005562,ORD-002673,PRD-0043,10,199.75,130.34,1997.5,1
ITEM-005563,ORD-002673,PRD-0013,6,90.56,46.3,543.36,1
ITEM-005564,ORD-002674,PRD-0059,7,339.39,187.07,2375.73,0
ITEM-005565,ORD-002674,PRD-0072,6,339.13,128.08,2034.78,1
ITEM-005566,ORD-002675,PRD-0053,6,241.86,153.63,1451.16,1
ITEM-005567,ORD-002676,PRD-0074,7,281.58,183.0,1971.06,1
ITEM-005568,ORD-002677,PRD-0010,6,485.42,190.99,2912.52,1
ITEM-005569,ORD-002677,PRD-0013,5,90.56,46.3,452.8,1
ITEM-005570,ORD-002677,PRD-0006,9,257.0,129.8,2313.0,1
ITEM-005571,ORD-002678,PRD-0011,10,257.74,110.18,2577.4,1
ITEM-005572,ORD-002679,PRD-0029,6,304.75,164.23,1828.5,1
ITEM-005573,ORD-002680,PRD-0030,1,232.59,82.94,232.59,1
ITEM-005574,ORD-002680,PRD-0027,6,58.65,25.04,351.9,1
ITEM-005575,ORD-002681,PRD-0057,5,133.74,64.55,668.7,1
ITEM-005576,ORD-002681,PRD-0050,3,26.36,10.6,79.08,1
ITEM-005577,ORD-002682,PRD-0011,9,257.74,110.18,2319.66,1
ITEM-005578,ORD-002683,PRD-0010,9,485.42,190.99,4368.78,1
ITEM-005579,ORD-002683,PRD-0071,7,296.43,140.08,2075.01,1
ITEM-005580,ORD-002683,PRD-0070,1,443.08,174.59,443.08,1
ITEM-005581,ORD-002683,PRD-0039,3,221.89,106.65,665.67,1
ITEM-005582,ORD-002683,PRD-0007,1,141.01,66.36,141.01,1
ITEM-005583,ORD-002684,PRD-0045,4,52.93,34.71,211.72,1
ITEM-005584,ORD-002685,PRD-0060,2,63.73,29.25,127.46,1
ITEM-005585,ORD-002686,PRD-0054,9,15.13,7.76,136.17,1
ITEM-005586,ORD-002686,PRD-0009,7,300.4,108.18,2102.8,1
ITEM-005587,ORD-002686,PRD-0068,7,66.43,33.98,465.01,1
ITEM-005588,ORD-002686,PRD-0048,4,249.37,165.35,997.48,1
ITEM-005589,ORD-002687,PRD-0060,9,63.73,29.25,573.57,1
ITEM-005590,ORD-002687,PRD-0058,8,188.66,92.85,1509.28,1
ITEM-005591,ORD-002688,PRD-0006,9,257.0,129.8,2313.0,1
ITEM-005592,ORD-002689,PRD-0068,5,66.43,33.98,332.15,1
ITEM-005593,ORD-002689,PRD-0058,3,188.66,92.85,565.98,1
ITEM-005594,ORD-002690,PRD-0020,10,286.25,192.35,2862.5,1
ITEM-005595,ORD-002690,PRD-0074,2,281.58,183.0,563.16,1
ITEM-005596,ORD-002691,PRD-0034,7,250.82,118.1,1755.74,1
ITEM-005597,ORD-002692,PRD-0016,9,383.39,136.31,3450.51,0
ITEM-005598,ORD-002693,PRD-0017,2,339.58,185.04,679.16,1
ITEM-005599,ORD-002694,PRD-0046,6,291.65,193.12,1749.9,1
ITEM-005600,ORD-002694,PRD-0076,2,174.91,62.57,349.82,1
ITEM-005601,ORD-002695,PRD-0058,1,188.66,92.85,188.66,1
ITEM-005602,ORD-002696,PRD-0023,5,292.62,142.19,1463.1,1
ITEM-005603,ORD-002697,PRD-0035,3,170.14,70.36,510.42,1
ITEM-005604,ORD-002697,PRD-0016,2,383.39,136.31,766.78,0
ITEM-005605,ORD-002698,PRD-0050,8,26.36,10.6,210.88,1
ITEM-005606,ORD-002699,PRD-0040,7,31.44,17.52,220.08,0
ITEM-005607,ORD-002700,PRD-0067,1,287.56,173.49,287.56,1
ITEM-005608,ORD-002701,PRD-0013,6,90.56,46.3,543.36,1
ITEM-005609,ORD-002701,PRD-0018,5,83.41,46.68,417.05,1
ITEM-005610,ORD-002702,PRD-0009,6,300.4,108.18,1802.4,1
ITEM-005611,ORD-002702,PRD-0028,9,254.62,148.63,2291.58,1
ITEM-005612,ORD-002703,PRD-0006,4,257.0,129.8,1028.0,1
ITEM-005613,ORD-002703,PRD-0022,7,269.21,94.37,1884.47,1
ITEM-005614,ORD-002704,PRD-0031,1,135.64,66.17,135.64,0
ITEM-005615,ORD-002705,PRD-0024,3,186.68,112.88,560.04,1
ITEM-005616,ORD-002705,PRD-0077,4,329.79,160.78,1319.16,1
ITEM-005617,ORD-002705,PRD-0002,3,92.63,43.77,277.89,1
ITEM-005618,ORD-002705,PRD-0034,7,250.82,118.1,1755.74,1
ITEM-005619,ORD-002705,PRD-0038,8,277.68,124.47,2221.44,1
ITEM-005620,ORD-002706,PRD-0030,9,232.59,82.94,2093.31,1
ITEM-005621,ORD-002706,PRD-0002,2,92.63,43.77,185.26,1
ITEM-005622,ORD-002707,PRD-0054,2,15.13,7.76,30.26,1
ITEM-005623,ORD-002708,PRD-0045,8,52.93,34.71,423.44,1
ITEM-005624,ORD-002708,PRD-0065,3,400.0,194.76,1200.0,1
ITEM-005625,ORD-002708,PRD-0067,1,287.56,173.49,287.56,1
ITEM-005626,ORD-002708,PRD-0047,10,386.76,155.63,3867.6,1
ITEM-005627,ORD-002708,PRD-0041,3,10.66,6.15,31.98,1
ITEM-005628,ORD-002709,PRD-0072,9,339.13,128.08,3052.17,1
ITEM-005629,ORD-002710,PRD-0020,4,286.25,192.35,1145.0,1
ITEM-005630,ORD-002711,PRD-0012,1,283.07,189.66,283.07,1
ITEM-005631,ORD-002711,PRD-0007,5,141.01,66.36,705.05,1
ITEM-005632,ORD-002712,PRD-0010,8,485.42,190.99,3883.36,1
ITEM-005633,ORD-002713,PRD-0057,2,133.74,64.55,267.48,1
ITEM-005634,ORD-002713,PRD-0009,6,300.4,108.18,1802.4,1
ITEM-005635,ORD-002714,PRD-0037,2,369.76,191.8,739.52,1
ITEM-005636,ORD-002714,PRD-0014,7,193.27,119.72,1352.89,1
ITEM-005637,ORD-002714,PRD-0042,4,18.3,10.66,73.2,1
ITEM-005638,ORD-002715,PRD-0023,10,292.62,142.19,2926.2,1
ITEM-005639,ORD-002716,PRD-0067,8,287.56,173.49,2300.48,1
ITEM-005640,ORD-002716,PRD-0037,5,369.76,191.8,1848.8,1
ITEM-005641,ORD-002717,PRD-0078,3,119.55,65.24,358.65,1
ITEM-005642,ORD-002717,PRD-0020,5,286.25,192.35,1431.25,1
ITEM-005643,ORD-002717,PRD-0019,9,224.66,145.09,2021.94,1
ITEM-005644,ORD-002717,PRD-0067,8,287.56,173.49,2300.48,1
ITEM-005645,ORD-002717,PRD-0057,4,133.74,64.55,534.96,1
ITEM-005646,ORD-002718,PRD-0002,6,92.63,43.77,555.78,1
ITEM-005647,ORD-002719,PRD-0079,2,447.38,183.13,894.76,1
ITEM-005648,ORD-002719,PRD-0071,3,296.43,140.08,889.29,1
ITEM-005649,ORD-002720,PRD-0070,8,443.08,174.59,3544.64,1
ITEM-005650,ORD-002720,PRD-0008,8,136.15,47.77,1089.2,1
ITEM-005651,ORD-002720,PRD-0015,4,82.67,30.8,330.68,1
ITEM-005652,ORD-002720,PRD-0041,7,10.66,6.15,74.62,1
ITEM-005653,ORD-002720,PRD-0064,8,134.91,85.58,1079.28,1
ITEM-005654,ORD-002721,PRD-0022,5,269.21,94.37,1346.05,1
ITEM-005655,ORD-002721,PRD-0012,4,283.07,189.66,1132.28,1
ITEM-005656,ORD-002721,PRD-0034,5,250.82,118.1,1254.1,1
ITEM-005657,ORD-002722,PRD-0019,8,224.66,145.09,1797.28,1
ITEM-005658,ORD-002722,PRD-0059,9,339.39,187.07,3054.51,0
ITEM-005659,ORD-002723,PRD-0038,7,277.68,124.47,1943.76,1
ITEM-005660,ORD-002723,PRD-0066,6,227.48,102.18,1364.88,1
ITEM-005661,ORD-002723,PRD-0079,8,447.38,183.13,3579.04,1
ITEM-005662,ORD-002723,PRD-0020,2,286.25,192.35,572.5,1
ITEM-005663,ORD-002723,PRD-0048,6,249.37,165.35,1496.22,1
ITEM-005664,ORD-002724,PRD-0024,1,186.68,112.88,186.68,1
ITEM-005665,ORD-002724,PRD-0010,3,485.42,190.99,1456.26,1
ITEM-005666,ORD-002725,PRD-0050,5,26.36,10.6,131.8,1
ITEM-005667,ORD-002725,PRD-0038,9,277.68,124.47,2499.12,1
ITEM-005668,ORD-002725,PRD-0057,1,133.74,64.55,133.74,1
ITEM-005669,ORD-002726,PRD-0069,7,30.75,13.51,215.25,1
ITEM-005670,ORD-002726,PRD-0062,1,81.57,40.39,81.57,1
ITEM-005671,ORD-002727,PRD-0080,1,386.83,172.73,386.83,1
ITEM-005672,ORD-002727,PRD-0064,10,134.91,85.58,1349.1,1
ITEM-005673,ORD-002728,PRD-0032,8,237.14,135.77,1897.12,0
ITEM-005674,ORD-002728,PRD-0063,7,455.89,189.31,3191.23,1
ITEM-005675,ORD-002729,PRD-0072,3,339.13,128.08,1017.39,1
ITEM-005676,ORD-002729,PRD-0075,3,251.02,119.58,753.06,1
ITEM-005677,ORD-002730,PRD-0008,1,136.15,47.77,136.15,1
ITEM-005678,ORD-002731,PRD-0029,10,304.75,164.23,3047.5,1
ITEM-005679,ORD-002732,PRD-0003,1,105.82,70.64,105.82,1
ITEM-005680,ORD-002732,PRD-0066,2,227.48,102.18,454.96,1
ITEM-005681,ORD-002733,PRD-0024,2,186.68,112.88,373.36,1
ITEM-005682,ORD-002734,PRD-0003,2,105.82,70.64,211.64,1
ITEM-005683,ORD-002735,PRD-0034,10,250.82,118.1,2508.2,1
ITEM-005684,ORD-002736,PRD-0005,9,133.48,76.14,1201.32,1
ITEM-005685,ORD-002736,PRD-0071,5,296.43,140.08,1482.15,1
ITEM-005686,ORD-002737,PRD-0063,4,455.89,189.31,1823.56,1
ITEM-005687,ORD-002737,PRD-0031,6,135.64,66.17,813.84,0
ITEM-005688,ORD-002737,PRD-0055,10,143.03,90.89,1430.3,1
ITEM-005689,ORD-002738,PRD-0016,5,383.39,136.31,1916.95,0
ITEM-005690,ORD-002739,PRD-0072,4,339.13,128.08,1356.52,1
ITEM-005691,ORD-002739,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-005692,ORD-002740,PRD-0059,8,339.39,187.07,2715.12,0
ITEM-005693,ORD-002740,PRD-0014,8,193.27,119.72,1546.16,1
ITEM-005694,ORD-002740,PRD-0063,2,455.89,189.31,911.78,1
ITEM-005695,ORD-002740,PRD-0002,6,92.63,43.77,555.78,1
ITEM-005696,ORD-002741,PRD-0070,7,443.08,174.59,3101.56,1
ITEM-005697,ORD-002742,PRD-0030,7,232.59,82.94,1628.13,1
ITEM-005698,ORD-002742,PRD-0065,6,400.0,194.76,2400.0,1
ITEM-005699,ORD-002742,PRD-0041,1,10.66,6.15,10.66,1
ITEM-005700,ORD-002743,PRD-0067,10,287.56,173.49,2875.6,1
ITEM-005701,ORD-002743,PRD-0006,1,257.0,129.8,257.0,1
ITEM-005702,ORD-002744,PRD-0039,7,221.89,106.65,1553.23,1
ITEM-005703,ORD-002744,PRD-0027,2,58.65,25.04,117.3,1
ITEM-005704,ORD-002744,PRD-0021,5,229.81,118.82,1149.05,1
ITEM-005705,ORD-002745,PRD-0037,6,369.76,191.8,2218.56,1
ITEM-005706,ORD-002745,PRD-0050,6,26.36,10.6,158.16,1
ITEM-005707,ORD-002746,PRD-0070,4,443.08,174.59,1772.32,1
ITEM-005708,ORD-002747,PRD-0073,1,268.28,160.25,268.28,1
ITEM-005709,ORD-002747,PRD-0012,7,283.07,189.66,1981.49,1
