year,month,department,gl_category,gl_account,amount
2024,9,IT,COGS,Product Cost,14695.78
2024,9,IT,COGS,Freight In,19191.39
2024,9,IT,COGS,Packaging,25772.21
2024,9,IT,OpEx,Salaries,119865.87
2024,9,IT,OpEx,Marketing Spend,105443.92
2024,9,IT,OpEx,Software & SaaS,111895.24
2024,9,IT,OpEx,Office Rent,10172.36
2024,9,IT,OpEx,Travel & Entertainment,47957.34
2024,9,IT,OpEx,Professional Services,121010.23
2024,9,IT,OpEx,Utilities,52100.18
2024,9,IT,OpEx,Depreciation,10288.51
2024,9,Customer Service,COGS,Product Cost,72541.73
2024,9,Customer Service,COGS,Freight In,73469.28
2024,9,Customer Service,COGS,Packaging,101648.12
2024,9,Customer Service,OpEx,Salaries,96703.98
2024,9,Customer Service,OpEx,Marketing Spend,80950.27
2024,9,Customer Service,OpEx,Software & SaaS,34051.31
2024,9,Customer Service,OpEx,Office Rent,34096.18
2024,9,Customer Service,OpEx,Travel & Entertainment,67524.88
2024,9,Customer Service,OpEx,Professional Services,42907.48
2024,9,Customer Service,OpEx,Utilities,69794.03
2024,9,Customer Service,OpEx,Depreciation,26087.75
2024,10,Sales,Revenue,Product Sales,156971.22
2024,10,Sales,Revenue,Service Revenue,50918.4
2024,10,Sales,Revenue,Shipping Revenue,52671.31
2024,10,Sales,COGS,Product Cost,72487.21
2024,10,Sales,COGS,Freight In,80566.69
2024,10,Sales,COGS,Packaging,130664.12
2024,10,Sales,OpEx,Salaries,58354.63
2024,10,Sales,OpEx,Marketing Spend,96608.69
2024,10,Sales,OpEx,Software & SaaS,62449.27
2024,10,Sales,OpEx,Office Rent,71485.4
2024,10,Sales,OpEx,Travel & Entertainment,56544.69
2024,10,Sales,OpEx,Professional Services,30882.15
2024,10,Sales,OpEx,Utilities,107278.37
2024,10,Sales,OpEx,Depreciation,93962.16
2024,10,Marketing,COGS,Product Cost,61517.41
2024,10,Marketing,COGS,Freight In,103757.51
2024,10,Marketing,COGS,Packaging,23433.78
2024,10,Marketing,OpEx,Salaries,17330.89
2024,10,Marketing,OpEx,Marketing Spend,92331.75
2024,10,Marketing,OpEx,Software & SaaS,50603.93
2024,10,Marketing,OpEx,Office Rent,42463.51
2024,10,Marketing,OpEx,Travel & Entertainment,114790.68
2024,10,Marketing,OpEx,Professional Services,44045.61
2024,10,Marketing,OpEx,Utilities,13710.86
2024,10,Marketing,OpEx,Depreciation,17467.15
2024,10,Operations,COGS,Product Cost,81640.31
2024,10,Operations,COGS,Freight In,133044.66
2024,10,Operations,COGS,Packaging,89750.92
2024,10,Operations,OpEx,Salaries,77013.55
2024,10,Operations,OpEx,Marketing Spend,56732.54
2024,10,Operations,OpEx,Software & SaaS,58161.05
2024,10,Operations,OpEx,Office Rent,64966.0
2024,10,Operations,OpEx,Travel & Entertainment,34492.59
2024,10,Operations,OpEx,Professional Services,34422.41
2024,10,Operations,OpEx,Utilities,114097.32
2024,10,Operations,OpEx,Depreciation,65016.28
2024,10,Finance,COGS,Product Cost,13870.34
2024,10,Finance,COGS,Freight In,58304.4
2024,10,Finance,COGS,Packaging,46097.72
2024,10,Finance,OpEx,Salaries,71366.82
2024,10,Finance,OpEx,Marketing Spend,93388.28
2024,10,Finance,OpEx,Software & SaaS,109550.65
2024,10,Finance,OpEx,Office Rent,95376.2
2024,10,Finance,OpEx,Travel & Entertainment,63411.91
2024,10,Finance,OpEx,Professional Services,54099.48
2024,10,Finance,OpEx,Utilities,116116.12
2024,10,Finance,OpEx,Depreciation,43466.58
2024,10,HR,COGS,Product Cost,43824.43
2024,10,HR,COGS,Freight In,66756.04
2024,10,HR,COGS,Packaging,97152.05
2024,10,HR,OpEx,Salaries,36442.37
2024,10,HR,OpEx,Marketing Spend,129807.61
2024,10,HR,OpEx,Software & SaaS,71110.62
2024,10,HR,OpEx,Office Rent,21006.72
2024,10,HR,OpEx,Travel & Entertainment,26157.54
2024,10,HR,OpEx,Professional Services,83720.76
2024,10,HR,OpEx,Utilities,35422.2
2024,10,HR,OpEx,Depreciation,105945.48
2024,10,IT,COGS,Product Cost,77771.29
2024,10,IT,COGS,Freight In,26750.15
2024,10,IT,COGS,Packaging,74704.97
2024,10,IT,OpEx,Salaries,82929.6
2024,10,IT,OpEx,Marketing Spend,70990.31
2024,10,IT,OpEx,Software & SaaS,81981.07
2024,10,IT,OpEx,Office Rent,50971.21
2024,10,IT,OpEx,Travel & Entertainment,29397.49
2024,10,IT,OpEx,Professional Services,30973.23
2024,10,IT,OpEx,Utilities,102637.35
2024,10,IT,OpEx,Depreciation,100064.71
2024,10,Customer Service,COGS,Product Cost,116972.97
2024,10,Customer Service,COGS,Freight In,33724.25
2024,10,Customer Service,COGS,Packaging,15522.88
2024,10,Customer Service,OpEx,Salaries,37662.02
2024,10,Customer Service,OpEx,Marketing Spend,73928.73
2024,10,Customer Service,OpEx,Software & SaaS,79608.68
2024,10,Customer Service,OpEx,Office Rent,87525.59
2024,10,Customer Service,OpEx,Travel & Entertainment,35692.35
2024,10,Customer Service,OpEx,Professional Services,63852.42
2024,10,Customer Service,OpEx,Utilities,40034.01
2024,10,Customer Service,OpEx,Depreciation,58789.04
2024,11,Sales,Revenue,Product Sales,32524.35
2024,11,Sales,Revenue,Service Revenue,30725.31
2024,11,Sales,Revenue,Shipping Revenue,82282.5
2024,11,Sales,COGS,Product Cost,34961.89
2024,11,Sales,COGS,Freight In,58966.45
2024,11,Sales,COGS,Packaging,106268.82
2024,11,Sales,OpEx,Salaries,33675.42
2024,11,Sales,OpEx,Marketing Spend,10076.01
2024,11,Sales,OpEx,Software & SaaS,32407.61
2024,11,Sales,OpEx,Office Rent,48999.67
2024,11,Sales,OpEx,Travel & Entertainment,32831.27
2024,11,Sales,OpEx,Professional Services,46359.66
2024,11,Sales,OpEx,Utilities,19688.31
2024,11,Sales,OpEx,Depreciation,37809.84
2024,11,Marketing,COGS,Product Cost,104104.47
2024,11,Marketing,COGS,Freight In,94994.44
2024,11,Marketing,COGS,Packaging,34353.68
2024,11,Marketing,OpEx,Salaries,62812.98
2024,11,Marketing,OpEx,Marketing Spend,32666.4
2024,11,Marketing,OpEx,Software & SaaS,12510.52
2024,11,Marketing,OpEx,Office Rent,58003.96
2024,11,Marketing,OpEx,Travel & Entertainment,27663.92
2024,11,Marketing,OpEx,Professional Services,76688.41
2024,11,Marketing,OpEx,Utilities,37041.25
2024,11,Marketing,OpEx,Depreciation,21876.02
2024,11,Operations,COGS,Product Cost,56437.25
2024,11,Operations,COGS,Freight In,68347.46
2024,11,Operations,COGS,Packaging,73534.7
2024,11,Operations,OpEx,Salaries,47801.23
2024,11,Operations,OpEx,Marketing Spend,19850.23
2024,11,Operations,OpEx,Software & SaaS,78434.08
2024,11,Operations,OpEx,Office Rent,73687.59
2024,11,Operations,OpEx,Travel & Entertainment,30695.47
2024,11,Operations,OpEx,Professional Services,43963.22
2024,11,Operations,OpEx,Utilities,27582.86
2024,11,Operations,OpEx,Depreciation,62469.81
2024,11,Finance,COGS,Product Cost,70764.62
2024,11,Finance,COGS,Freight In,36716.85
2024,11,Finance,COGS,Packaging,31604.37
2024,11,Finance,OpEx,Salaries,65054.94
2024,11,Finance,OpEx,Marketing Spend,42687.68
2024,11,Finance,OpEx,Software & SaaS,49803.79
2024,11,Finance,OpEx,Office Rent,81353.46
2024,11,Finance,OpEx,Travel & Entertainment,73843.47
2024,11,Finance,OpEx,Professional Services,62021.16
2024,11,Finance,OpEx,Utilities,29142.55
2024,11,Finance,OpEx,Depreciation,71159.84
2024,11,HR,COGS,Product Cost,48078.86
2024,11,HR,COGS,Freight In,94544.21
2024,11,HR,COGS,Packaging,31662.34
2024,11,HR,OpEx,Salaries,94300.16
2024,11,HR,OpEx,Marketing Spend,77526.22
2024,11,HR,OpEx,Software & SaaS,47805.98
2024,11,HR,OpEx,Office Rent,94517.78
2024,11,HR,OpEx,Travel & Entertainment,40576.69
2024,11,HR,OpEx,Professional Services,20698.69
2024,11,HR,OpEx,Utilities,18347.42
2024,11,HR,OpEx,Depreciation,142124.91
2024,11,IT,COGS,Product Cost,36801.19
2024,11,IT,COGS,Freight In,94194.63
2024,11,IT,COGS,Packaging,45734.17
2024,11,IT,OpEx,Salaries,26788.1
2024,11,IT,OpEx,Marketing Spend,83176.14
2024,11,IT,OpEx,Software & SaaS,39041.14
2024,11,IT,OpEx,Office Rent,64301.63
2024,11,IT,OpEx,Travel & Entertainment,63801.84
2024,11,IT,OpEx,Professional Services,15031.79
2024,11,IT,OpEx,Utilities,74382.59
2024,11,IT,OpEx,Depreciation,112002.78
2024,11,Customer Service,COGS,Product Cost,91867.7
2024,11,Customer Service,COGS,Freight In,31048.37
2024,11,Customer Service,COGS,Packaging,20613.38
2024,11,Customer Service,OpEx,Salaries,84462.34
2024,11,Customer Service,OpEx,Marketing Spend,13394.38
2024,11,Customer Service,OpEx,Software & SaaS,67060.49
2024,11,Customer Service,OpEx,Office Rent,32907.59
2024,11,Customer Service,OpEx,Travel & Entertainment,62561.64
2024,11,Customer Service,OpEx,Professional Services,102859.22
2024,11,Customer Service,OpEx,Utilities,31481.02
2024,11,Customer Service,OpEx,Depreciation,15539.04
2024,12,Sales,Revenue,Product Sales,193607.69
2024,12,Sales,Revenue,Service Revenue,58506.44
2024,12,Sales,Revenue,Shipping Revenue,52776.6
2024,12,Sales,COGS,Product Cost,77292.64
2024,12,Sales,COGS,Freight In,141793.89
2024,12,Sales,COGS,Packaging,125944.27
2024,12,Sales,OpEx,Salaries,19669.29
2024,12,Sales,OpEx,Marketing Spend,85141.94
2024,12,Sales,OpEx,Software & SaaS,43598.59
2024,12,Sales,OpEx,Office Rent,60683.19
2024,12,Sales,OpEx,Travel & Entertainment,14146.96
2024,12,Sales,OpEx,Professional Services,51920.59
2024,12,Sales,OpEx,Utilities,83112.56
2024,12,Sales,OpEx,Depreciation,119316.89
2024,12,Marketing,COGS,Product Cost,31556.81
2024,12,Marketing,COGS,Freight In,13934.93
2024,12,Marketing,COGS,Packaging,22749.33
2024,12,Marketing,OpEx,Salaries,24418.39
2024,12,Marketing,OpEx,Marketing Spend,72544.54
2024,12,Marketing,OpEx,Software & SaaS,58047.01
2024,12,Marketing,OpEx,Office Rent,124717.51
2024,12,Marketing,OpEx,Travel & Entertainment,21653.87
2024,12,Marketing,OpEx,Professional Services,64560.11
2024,12,Marketing,OpEx,Utilities,103206.43
2024,12,Marketing,OpEx,Depreciation,102252.03
2024,12,Operations,COGS,Product Cost,76386.17
2024,12,Operations,COGS,Freight In,46139.02
2024,12,Operations,COGS,Packaging,69829.67
2024,12,Operations,OpEx,Salaries,121363.07
2024,12,Operations,OpEx,Marketing Spend,67477.99
2024,12,Operations,OpEx,Software & SaaS,33601.51
2024,12,Operations,OpEx,Office Rent,68685.71
2024,12,Operations,OpEx,Travel & Entertainment,88421.54
2024,12,Operations,OpEx,Professional Services,80805.53
2024,12,Operations,OpEx,Utilities,52659.25
2024,12,Operations,OpEx,Depreciation,69229.88
2024,12,Finance,COGS,Product Cost,20255.44
2024,12,Finance,COGS,Freight In,31394.68
2024,12,Finance,COGS,Packaging,71100.7
2024,12,Finance,OpEx,Salaries,9715.95
2024,12,Finance,OpEx,Marketing Spend,108986.98
2024,12,Finance,OpEx,Software & SaaS,111817.27
2024,12,Finance,OpEx,Office Rent,112184.27
2024,12,Finance,OpEx,Travel & Entertainment,110327.12
2024,12,Finance,OpEx,Professional Services,102422.92
2024,12,Finance,OpEx,Utilities,96337.7
2024,12,Finance,OpEx,Depreciation,45832.53
2024,12,HR,COGS,Product Cost,69746.09
2024,12,HR,COGS,Freight In,44262.28
2024,12,HR,COGS,Packaging,89570.84
2024,12,HR,OpEx,Salaries,74928.13
2024,12,HR,OpEx,Marketing Spend,81981.29
2024,12,HR,OpEx,Software & SaaS,18382.49
2024,12,HR,OpEx,Office Rent,58039.42
2024,12,HR,OpEx,Travel & Entertainment,60944.32
2024,12,HR,OpEx,Professional Services,35077.48
2024,12,HR,OpEx,Utilities,14493.58
2024,12,HR,OpEx,Depreciation,99363.17
2024,12,IT,COGS,Product Cost,43362.75
2024,12,IT,COGS,Freight In,126707.72
2024,12,IT,COGS,Packaging,35124.48
2024,12,IT,OpEx,Salaries,31738.06
2024,12,IT,OpEx,Marketing Spend,36764.67
2024,12,IT,OpEx,Software & SaaS,108671.33
2024,12,IT,OpEx,Office Rent,108147.56
2024,12,IT,OpEx,Travel & Entertainment,113114.14
2024,12,IT,OpEx,Professional Services,61880.96
2024,12,IT,OpEx,Utilities,57275.71
2024,12,IT,OpEx,Depreciation,54451.0
2024,12,Customer Service,COGS,Product Cost,97097.67
2024,12,Customer Service,COGS,Freight In,115215.45
2024,12,Customer Service,COGS,Packaging,59239.49
2024,12,Customer Service,OpEx,Salaries,22539.06
2024,12,Customer Service,OpEx,Marketing Spend,27289.9
2024,12,Customer Service,OpEx,Software & SaaS,104738.8
2024,12,Customer Service,OpEx,Office Rent,42203.61
2024,12,Customer Service,OpEx,Travel & Entertainment,81807.05
2024,12,Customer Service,OpEx,Professional Services,19457.78
2024,12,Customer Service,OpEx,Utilities,40061.21
2024,12,Customer Service,OpEx,Depreciation,27799.18
