entry_id,date,account_code,account_name,debit,credit,reference,description
JE-0012490,2024-12-12,4000,Product Sales,0.0,3222.3,ORD-003280,Order revenue
JE-0012491,2024-12-12,5000,Cost of Goods Sold,1862.28,0.0,ORD-003280,Order COGS
JE-0012492,2024-12-12,4100,Shipping Revenue,0.0,52.65,ORD-003280,Shipping charged to customer
JE-0012493,2024-12-12,2100,Sales Tax Payable,0.0,225.56,ORD-003280,Sales tax collected
JE-0012494,2024-12-12,4000,Product Sales,0.0,2638.32,ORD-003281,Order revenue
JE-0012495,2024-12-12,5000,Cost of Goods Sold,1286.24,0.0,ORD-003281,Order COGS
JE-0012496,2024-12-12,4100,Shipping Revenue,0.0,48.13,ORD-003281,Shipping charged to customer
JE-0012497,2024-12-12,2100,Sales Tax Payable,0.0,105.53,ORD-003281,Sales tax collected
JE-0012498,2024-12-12,4000,Product Sales,0.0,1994.96,ORD-003282,Order revenue
JE-0012499,2024-12-12,5000,Cost of Goods Sold,1322.8,0.0,ORD-003282,Order COGS
JE-0012500,2024-12-12,4100,Shipping Revenue,0.0,84.66,ORD-003282,Shipping charged to customer
JE-0012501,2024-12-12,2100,Sales Tax Payable,0.0,94.76,ORD-003282,Sales tax collected
JE-0012502,2024-12-12,4000,Product Sales,0.0,674.88,ORD-003283,Order revenue
JE-0012503,2024-12-12,5000,Cost of Goods Sold,471.6,0.0,ORD-003283,Order COGS
JE-0012504,2024-12-12,4100,Shipping Revenue,0.0,51.52,ORD-003283,Shipping charged to customer
JE-0012505,2024-12-12,2100,Sales Tax Payable,0.0,47.24,ORD-003283,Sales tax collected
JE-0012506,2024-12-12,4000,Product Sales,0.0,966.35,ORD-003284,Order revenue
JE-0012507,2024-12-12,5000,Cost of Goods Sold,598.6,0.0,ORD-003284,Order COGS
JE-0012508,2024-12-12,4100,Shipping Revenue,0.0,24.45,ORD-003284,Shipping charged to customer
JE-0012509,2024-12-12,2100,Sales Tax Payable,0.0,62.81,ORD-003284,Sales tax collected
JE-0012510,2024-12-12,4000,Product Sales,0.0,6334.02,ORD-003285,Order revenue
JE-0012511,2024-12-12,5000,Cost of Goods Sold,2746.3,0.0,ORD-003285,Order COGS
JE-0012512,2024-12-12,4100,Shipping Revenue,0.0,52.88,ORD-003285,Shipping charged to customer
JE-0012513,2024-12-12,2100,Sales Tax Payable,0.0,380.04,ORD-003285,Sales tax collected
JE-0012514,2024-12-12,4000,Product Sales,0.0,30.75,ORD-003286,Order revenue
JE-0012515,2024-12-12,5000,Cost of Goods Sold,13.51,0.0,ORD-003286,Order COGS
JE-0012516,2024-12-12,4100,Shipping Revenue,0.0,18.81,ORD-003286,Shipping charged to customer
JE-0012517,2024-12-12,2100,Sales Tax Payable,0.0,1.92,ORD-003286,Sales tax collected
JE-0012518,2024-12-12,4000,Product Sales,0.0,524.73,ORD-003287,Order revenue
JE-0012519,2024-12-12,5000,Cost of Goods Sold,187.71,0.0,ORD-003287,Order COGS
JE-0012520,2024-12-12,4100,Shipping Revenue,0.0,20.04,ORD-003287,Shipping charged to customer
JE-0012521,2024-12-12,2100,Sales Tax Payable,0.0,31.48,ORD-003287,Sales tax collected
JE-0012522,2024-12-12,4000,Product Sales,0.0,2325.9,ORD-003288,Order revenue
JE-0012523,2024-12-12,5000,Cost of Goods Sold,829.4,0.0,ORD-003288,Order COGS
JE-0012524,2024-12-12,4100,Shipping Revenue,0.0,61.6,ORD-003288,Shipping charged to customer
JE-0012525,2024-12-12,2100,Sales Tax Payable,0.0,139.55,ORD-003288,Sales tax collected
JE-0012526,2024-12-12,4000,Product Sales,0.0,3275.75,ORD-003289,Order revenue
JE-0012527,2024-12-12,5000,Cost of Goods Sold,1564.91,0.0,ORD-003289,Order COGS
JE-0012528,2024-12-12,4100,Shipping Revenue,0.0,123.09,ORD-003289,Shipping charged to customer
JE-0012529,2024-12-12,2100,Sales Tax Payable,0.0,212.92,ORD-003289,Sales tax collected
JE-0012530,2024-12-13,4000,Product Sales,0.0,241.86,ORD-003290,Order revenue
JE-0012531,2024-12-13,5000,Cost of Goods Sold,153.63,0.0,ORD-003290,Order COGS
JE-0012532,2024-12-13,4100,Shipping Revenue,0.0,6.85,ORD-003290,Shipping charged to customer
JE-0012533,2024-12-13,2100,Sales Tax Payable,0.0,11.49,ORD-003290,Sales tax collected
JE-0012534,2024-12-13,4000,Product Sales,0.0,2175.24,ORD-003291,Order revenue
JE-0012535,2024-12-13,5000,Cost of Goods Sold,1114.13,0.0,ORD-003291,Order COGS
JE-0012536,2024-12-13,4100,Shipping Revenue,0.0,63.63,ORD-003291,Shipping charged to customer
JE-0012537,2024-12-13,2100,Sales Tax Payable,0.0,135.95,ORD-003291,Sales tax collected
JE-0012538,2024-12-13,4000,Product Sales,0.0,2319.66,ORD-003292,Order revenue
JE-0012539,2024-12-13,5000,Cost of Goods Sold,991.62,0.0,ORD-003292,Order COGS
JE-0012540,2024-12-13,4100,Shipping Revenue,0.0,74.98,ORD-003292,Shipping charged to customer
JE-0012541,2024-12-13,2100,Sales Tax Payable,0.0,162.38,ORD-003292,Sales tax collected
JE-0012542,2024-12-13,4000,Product Sales,0.0,1971.06,ORD-003293,Order revenue
JE-0012543,2024-12-13,5000,Cost of Goods Sold,1281.0,0.0,ORD-003293,Order COGS
JE-0012544,2024-12-13,4100,Shipping Revenue,0.0,40.22,ORD-003293,Shipping charged to customer
JE-0012545,2024-12-13,2100,Sales Tax Payable,0.0,118.26,ORD-003293,Sales tax collected
JE-0012546,2024-12-13,4000,Product Sales,0.0,4253.94,ORD-003294,Order revenue
JE-0012547,2024-12-13,5000,Cost of Goods Sold,1733.13,0.0,ORD-003294,Order COGS
JE-0012548,2024-12-13,4100,Shipping Revenue,0.0,44.13,ORD-003294,Shipping charged to customer
JE-0012549,2024-12-13,2100,Sales Tax Payable,0.0,244.6,ORD-003294,Sales tax collected
JE-0012550,2024-12-13,4000,Product Sales,0.0,481.96,ORD-003295,Order revenue
JE-0012551,2024-12-13,5000,Cost of Goods Sold,248.29,0.0,ORD-003295,Order COGS
JE-0012552,2024-12-13,4100,Shipping Revenue,0.0,29.71,ORD-003295,Shipping charged to customer
JE-0012553,2024-12-13,2100,Sales Tax Payable,0.0,31.33,ORD-003295,Sales tax collected
JE-0012554,2024-12-13,4000,Product Sales,0.0,6810.65,ORD-003296,Order revenue
JE-0012555,2024-12-13,5000,Cost of Goods Sold,3237.17,0.0,ORD-003296,Order COGS
JE-0012556,2024-12-13,4100,Shipping Revenue,0.0,152.46,ORD-003296,Shipping charged to customer
JE-0012557,2024-12-13,2100,Sales Tax Payable,0.0,272.43,ORD-003296,Sales tax collected
JE-0012558,2024-12-13,4000,Product Sales,0.0,1346.05,ORD-003297,Order revenue
JE-0012559,2024-12-13,5000,Cost of Goods Sold,471.85,0.0,ORD-003297,Order COGS
JE-0012560,2024-12-13,4100,Shipping Revenue,0.0,77.58,ORD-003297,Shipping charged to customer
JE-0012561,2024-12-13,2100,Sales Tax Payable,0.0,77.4,ORD-003297,Sales tax collected
JE-0012562,2024-12-13,4000,Product Sales,0.0,1592.36,ORD-003298,Order revenue
JE-0012563,2024-12-13,5000,Cost of Goods Sold,715.26,0.0,ORD-003298,Order COGS
JE-0012564,2024-12-13,4100,Shipping Revenue,0.0,43.56,ORD-003298,Shipping charged to customer
JE-0012565,2024-12-13,2100,Sales Tax Payable,0.0,71.66,ORD-003298,Sales tax collected
JE-0012566,2024-12-13,4000,Product Sales,0.0,1145.0,ORD-003299,Order revenue
JE-0012567,2024-12-13,5000,Cost of Goods Sold,769.4,0.0,ORD-003299,Order COGS
JE-0012568,2024-12-13,4100,Shipping Revenue,0.0,9.23,ORD-003299,Shipping charged to customer
JE-0012569,2024-12-13,2100,Sales Tax Payable,0.0,74.42,ORD-003299,Sales tax collected
JE-0012570,2024-12-13,4000,Product Sales,0.0,1437.66,ORD-003300,Order revenue
JE-0012571,2024-12-13,5000,Cost of Goods Sold,842.88,0.0,ORD-003300,Order COGS
JE-0012572,2024-12-13,4100,Shipping Revenue,0.0,34.6,ORD-003300,Shipping charged to customer
JE-0012573,2024-12-13,2100,Sales Tax Payable,0.0,57.51,ORD-003300,Sales tax collected
JE-0012574,2024-12-13,4000,Product Sales,0.0,2579.33,ORD-003301,Order revenue
JE-0012575,2024-12-13,5000,Cost of Goods Sold,1480.98,0.0,ORD-003301,Order COGS
JE-0012576,2024-12-13,4100,Shipping Revenue,0.0,105.53,ORD-003301,Shipping charged to customer
JE-0012577,2024-12-13,2100,Sales Tax Payable,0.0,187.0,ORD-003301,Sales tax collected
JE-0012578,2024-12-13,4000,Product Sales,0.0,1249.42,ORD-003302,Order revenue
JE-0012579,2024-12-13,5000,Cost of Goods Sold,788.26,0.0,ORD-003302,Order COGS
JE-0012580,2024-12-13,4100,Shipping Revenue,0.0,14.52,ORD-003302,Shipping charged to customer
JE-0012581,2024-12-13,2100,Sales Tax Payable,0.0,64.03,ORD-003302,Sales tax collected
JE-0012582,2024-12-13,4000,Product Sales,0.0,533.92,ORD-003303,Order revenue
JE-0012583,2024-12-13,5000,Cost of Goods Sold,304.56,0.0,ORD-003303,Order COGS
JE-0012584,2024-12-13,4100,Shipping Revenue,0.0,20.8,ORD-003303,Shipping charged to customer
JE-0012585,2024-12-13,2100,Sales Tax Payable,0.0,32.04,ORD-003303,Sales tax collected
JE-0012586,2024-12-13,4000,Product Sales,0.0,3782.01,ORD-003304,Order revenue
JE-0012587,2024-12-13,5000,Cost of Goods Sold,1409.72,0.0,ORD-003304,Order COGS
JE-0012588,2024-12-13,4100,Shipping Revenue,0.0,115.0,ORD-003304,Shipping charged to customer
JE-0012589,2024-12-13,2100,Sales Tax Payable,0.0,264.74,ORD-003304,Sales tax collected
JE-0012590,2024-12-13,4000,Product Sales,0.0,1716.32,ORD-003305,Order revenue
JE-0012591,2024-12-13,5000,Cost of Goods Sold,774.54,0.0,ORD-003305,Order COGS
JE-0012592,2024-12-13,4100,Shipping Revenue,0.0,29.29,ORD-003305,Shipping charged to customer
JE-0012593,2024-12-13,2100,Sales Tax Payable,0.0,107.27,ORD-003305,Sales tax collected
JE-0012594,2024-12-14,4000,Product Sales,0.0,1242.85,ORD-003306,Order revenue
JE-0012595,2024-12-14,5000,Cost of Goods Sold,790.69,0.0,ORD-003306,Order COGS
JE-0012596,2024-12-14,4100,Shipping Revenue,0.0,37.69,ORD-003306,Shipping charged to customer
JE-0012597,2024-12-14,2100,Sales Tax Payable,0.0,49.71,ORD-003306,Sales tax collected
JE-0012598,2024-12-14,4000,Product Sales,0.0,815.04,ORD-003307,Order revenue
JE-0012599,2024-12-14,5000,Cost of Goods Sold,416.7,0.0,ORD-003307,Order COGS
JE-0012600,2024-12-14,4100,Shipping Revenue,0.0,99.59,ORD-003307,Shipping charged to customer
JE-0012601,2024-12-14,2100,Sales Tax Payable,0.0,41.77,ORD-003307,Sales tax collected
JE-0012602,2024-12-14,4000,Product Sales,0.0,777.32,ORD-003308,Order revenue
JE-0012603,2024-12-14,5000,Cost of Goods Sold,363.1,0.0,ORD-003308,Order COGS
JE-0012604,2024-12-14,4100,Shipping Revenue,0.0,56.42,ORD-003308,Shipping charged to customer
JE-0012605,2024-12-14,2100,Sales Tax Payable,0.0,51.3,ORD-003308,Sales tax collected
JE-0012606,2024-12-14,4000,Product Sales,0.0,1988.76,ORD-003309,Order revenue
JE-0012607,2024-12-14,5000,Cost of Goods Sold,1059.01,0.0,ORD-003309,Order COGS
JE-0012608,2024-12-14,4100,Shipping Revenue,0.0,29.33,ORD-003309,Shipping charged to customer
JE-0012609,2024-12-14,2100,Sales Tax Payable,0.0,119.33,ORD-003309,Sales tax collected
JE-0012610,2024-12-14,4000,Product Sales,0.0,2628.53,ORD-003310,Order revenue
JE-0012611,2024-12-14,5000,Cost of Goods Sold,1533.28,0.0,ORD-003310,Order COGS
JE-0012612,2024-12-14,4100,Shipping Revenue,0.0,76.21,ORD-003310,Shipping charged to customer
JE-0012613,2024-12-14,2100,Sales Tax Payable,0.0,157.71,ORD-003310,Sales tax collected
JE-0012614,2024-12-14,4000,Product Sales,0.0,2399.28,ORD-003311,Order revenue
JE-0012615,2024-12-14,5000,Cost of Goods Sold,1188.37,0.0,ORD-003311,Order COGS
JE-0012616,2024-12-14,4100,Shipping Revenue,0.0,30.17,ORD-003311,Shipping charged to customer
JE-0012617,2024-12-14,2100,Sales Tax Payable,0.0,113.97,ORD-003311,Sales tax collected
JE-0012618,2024-12-14,4000,Product Sales,0.0,5859.16,ORD-003312,Order revenue
JE-0012619,2024-12-14,5000,Cost of Goods Sold,2932.26,0.0,ORD-003312,Order COGS
JE-0012620,2024-12-14,4100,Shipping Revenue,0.0,141.8,ORD-003312,Shipping charged to customer
JE-0012621,2024-12-14,2100,Sales Tax Payable,0.0,380.85,ORD-003312,Sales tax collected
JE-0012622,2024-12-14,4000,Product Sales,0.0,2351.21,ORD-003313,Order revenue
JE-0012623,2024-12-14,5000,Cost of Goods Sold,1109.88,0.0,ORD-003313,Order COGS
JE-0012624,2024-12-14,4100,Shipping Revenue,0.0,40.56,ORD-003313,Shipping charged to customer
JE-0012625,2024-12-14,2100,Sales Tax Payable,0.0,141.07,ORD-003313,Sales tax collected
JE-0012626,2024-12-14,4000,Product Sales,0.0,1747.04,ORD-003314,Order revenue
JE-0012627,2024-12-14,5000,Cost of Goods Sold,831.31,0.0,ORD-003314,Order COGS
JE-0012628,2024-12-14,4100,Shipping Revenue,0.0,50.0,ORD-003314,Shipping charged to customer
JE-0012629,2024-12-14,2100,Sales Tax Payable,0.0,69.88,ORD-003314,Sales tax collected
JE-0012630,2024-12-14,4000,Product Sales,0.0,2793.19,ORD-003315,Order revenue
JE-0012631,2024-12-14,5000,Cost of Goods Sold,1220.05,0.0,ORD-003315,Order COGS
JE-0012632,2024-12-14,4100,Shipping Revenue,0.0,49.3,ORD-003315,Shipping charged to customer
JE-0012633,2024-12-14,2100,Sales Tax Payable,0.0,181.56,ORD-003315,Sales tax collected
JE-0012634,2024-12-14,4000,Product Sales,0.0,948.56,ORD-003316,Order revenue
JE-0012635,2024-12-14,5000,Cost of Goods Sold,543.08,0.0,ORD-003316,Order COGS
JE-0012636,2024-12-14,4100,Shipping Revenue,0.0,10.74,ORD-003316,Shipping charged to customer
JE-0012637,2024-12-14,4000,Product Sales,0.0,3391.3,ORD-003317,Order revenue
JE-0012638,2024-12-14,5000,Cost of Goods Sold,1280.8,0.0,ORD-003317,Order COGS
JE-0012639,2024-12-14,4100,Shipping Revenue,0.0,120.73,ORD-003317,Shipping charged to customer
JE-0012640,2024-12-14,2100,Sales Tax Payable,0.0,245.87,ORD-003317,Sales tax collected
JE-0012641,2024-12-14,4000,Product Sales,0.0,865.23,ORD-003318,Order revenue
JE-0012642,2024-12-14,5000,Cost of Goods Sold,505.5,0.0,ORD-003318,Order COGS
JE-0012643,2024-12-14,4100,Shipping Revenue,0.0,50.04,ORD-003318,Shipping charged to customer
JE-0012644,2024-12-14,2100,Sales Tax Payable,0.0,21.03,ORD-003318,Sales tax collected
JE-0012645,2024-12-14,4000,Product Sales,0.0,3401.59,ORD-003319,Order revenue
JE-0012646,2024-12-14,5000,Cost of Goods Sold,1906.77,0.0,ORD-003319,Order COGS
JE-0012647,2024-12-14,4100,Shipping Revenue,0.0,51.56,ORD-003319,Shipping charged to customer
JE-0012648,2024-12-14,2100,Sales Tax Payable,0.0,190.49,ORD-003319,Sales tax collected
JE-0012649,2024-12-14,4000,Product Sales,0.0,4915.92,ORD-003320,Order revenue
JE-0012650,2024-12-14,5000,Cost of Goods Sold,2049.48,0.0,ORD-003320,Order COGS
JE-0012651,2024-12-14,4100,Shipping Revenue,0.0,20.72,ORD-003320,Shipping charged to customer
JE-0012652,2024-12-14,2100,Sales Tax Payable,0.0,117.4,ORD-003320,Sales tax collected
JE-0012653,2024-12-14,4000,Product Sales,0.0,2508.2,ORD-003321,Order revenue
JE-0012654,2024-12-14,5000,Cost of Goods Sold,1181.0,0.0,ORD-003321,Order COGS
JE-0012655,2024-12-14,4100,Shipping Revenue,0.0,73.34,ORD-003321,Shipping charged to customer
JE-0012656,2024-12-14,2100,Sales Tax Payable,0.0,159.27,ORD-003321,Sales tax collected
JE-0012657,2024-12-15,4000,Product Sales,0.0,637.3,ORD-003322,Order revenue
JE-0012658,2024-12-15,5000,Cost of Goods Sold,292.5,0.0,ORD-003322,Order COGS
JE-0012659,2024-12-15,4100,Shipping Revenue,0.0,48.3,ORD-003322,Shipping charged to customer
JE-0012660,2024-12-15,2100,Sales Tax Payable,0.0,31.86,ORD-003322,Sales tax collected
JE-0012661,2024-12-15,4000,Product Sales,0.0,2937.01,ORD-003323,Order revenue
JE-0012662,2024-12-15,5000,Cost of Goods Sold,1802.72,0.0,ORD-003323,Order COGS
JE-0012663,2024-12-15,4100,Shipping Revenue,0.0,41.69,ORD-003323,Shipping charged to customer
JE-0012664,2024-12-15,2100,Sales Tax Payable,0.0,176.22,ORD-003323,Sales tax collected
JE-0012665,2024-12-15,4000,Product Sales,0.0,765.27,ORD-003324,Order revenue
JE-0012666,2024-12-15,5000,Cost of Goods Sold,380.49,0.0,ORD-003324,Order COGS
JE-0012667,2024-12-15,4100,Shipping Revenue,0.0,19.64,ORD-003324,Shipping charged to customer
JE-0012668,2024-12-15,2100,Sales Tax Payable,0.0,45.92,ORD-003324,Sales tax collected
JE-0012669,2024-12-15,4000,Product Sales,0.0,3619.84,ORD-003325,Order revenue
JE-0012670,2024-12-15,5000,Cost of Goods Sold,1942.52,0.0,ORD-003325,Order COGS
JE-0012671,2024-12-15,4100,Shipping Revenue,0.0,65.72,ORD-003325,Shipping charged to customer
JE-0012672,2024-12-15,2100,Sales Tax Payable,0.0,235.29,ORD-003325,Sales tax collected
JE-0012673,2024-12-15,4000,Product Sales,0.0,6022.3,ORD-003326,Order revenue
JE-0012674,2024-12-15,5000,Cost of Goods Sold,3225.6,0.0,ORD-003326,Order COGS
JE-0012675,2024-12-15,4100,Shipping Revenue,0.0,63.25,ORD-003326,Shipping charged to customer
JE-0012676,2024-12-15,2100,Sales Tax Payable,0.0,361.34,ORD-003326,Sales tax collected
JE-0012677,2024-12-15,4000,Product Sales,0.0,1838.97,ORD-003327,Order revenue
JE-0012678,2024-12-15,5000,Cost of Goods Sold,884.04,0.0,ORD-003327,Order COGS
JE-0012679,2024-12-15,4100,Shipping Revenue,0.0,29.18,ORD-003327,Shipping charged to customer
JE-0012680,2024-12-15,2100,Sales Tax Payable,0.0,82.75,ORD-003327,Sales tax collected
JE-0012681,2024-12-15,4000,Product Sales,0.0,4724.7,ORD-003328,Order revenue
JE-0012682,2024-12-15,5000,Cost of Goods Sold,2292.72,0.0,ORD-003328,Order COGS
JE-0012683,2024-12-15,4100,Shipping Revenue,0.0,79.26,ORD-003328,Shipping charged to customer
JE-0012684,2024-12-15,2100,Sales Tax Payable,0.0,283.48,ORD-003328,Sales tax collected
JE-0012685,2024-12-15,4000,Product Sales,0.0,2887.87,ORD-003329,Order revenue
JE-0012686,2024-12-15,5000,Cost of Goods Sold,1844.62,0.0,ORD-003329,Order COGS
JE-0012687,2024-12-15,4100,Shipping Revenue,0.0,40.02,ORD-003329,Shipping charged to customer
JE-0012688,2024-12-15,4000,Product Sales,0.0,1012.17,ORD-003330,Order revenue
JE-0012689,2024-12-15,5000,Cost of Goods Sold,423.81,0.0,ORD-003330,Order COGS
JE-0012690,2024-12-15,4100,Shipping Revenue,0.0,48.73,ORD-003330,Shipping charged to customer
JE-0012691,2024-12-15,2100,Sales Tax Payable,0.0,60.73,ORD-003330,Sales tax collected
JE-0012692,2024-12-16,4000,Product Sales,0.0,543.96,ORD-003331,Order revenue
JE-0012693,2024-12-16,5000,Cost of Goods Sold,297.84,0.0,ORD-003331,Order COGS
JE-0012694,2024-12-16,4100,Shipping Revenue,0.0,29.76,ORD-003331,Shipping charged to customer
JE-0012695,2024-12-16,2100,Sales Tax Payable,0.0,34.54,ORD-003331,Sales tax collected
JE-0012696,2024-12-16,4000,Product Sales,0.0,1612.62,ORD-003332,Order revenue
JE-0012697,2024-12-16,5000,Cost of Goods Sold,731.85,0.0,ORD-003332,Order COGS
JE-0012698,2024-12-16,4100,Shipping Revenue,0.0,47.66,ORD-003332,Shipping charged to customer
JE-0012699,2024-12-16,2100,Sales Tax Payable,0.0,58.58,ORD-003332,Sales tax collected
JE-0012700,2024-12-16,4000,Product Sales,0.0,3399.02,ORD-003333,Order revenue
JE-0012701,2024-12-16,5000,Cost of Goods Sold,1470.4,0.0,ORD-003333,Order COGS
JE-0012702,2024-12-16,4100,Shipping Revenue,0.0,56.87,ORD-003333,Shipping charged to customer
JE-0012703,2024-12-16,2100,Sales Tax Payable,0.0,220.94,ORD-003333,Sales tax collected
JE-0012704,2024-12-16,4000,Product Sales,0.0,237.14,ORD-003335,Order revenue
JE-0012705,2024-12-16,5000,Cost of Goods Sold,135.77,0.0,ORD-003335,Order COGS
JE-0012706,2024-12-16,4100,Shipping Revenue,0.0,9.33,ORD-003335,Shipping charged to customer
JE-0012707,2024-12-16,4000,Product Sales,0.0,229.81,ORD-003336,Order revenue
JE-0012708,2024-12-16,5000,Cost of Goods Sold,118.82,0.0,ORD-003336,Order COGS
JE-0012709,2024-12-16,4100,Shipping Revenue,0.0,10.34,ORD-003336,Shipping charged to customer
JE-0012710,2024-12-16,2100,Sales Tax Payable,0.0,13.79,ORD-003336,Sales tax collected
JE-0012711,2024-12-16,4000,Product Sales,0.0,2985.02,ORD-003338,Order revenue
JE-0012712,2024-12-16,5000,Cost of Goods Sold,1384.92,0.0,ORD-003338,Order COGS
JE-0012713,2024-12-16,4100,Shipping Revenue,0.0,103.31,ORD-003338,Shipping charged to customer
JE-0012714,2024-12-16,2100,Sales Tax Payable,0.0,179.1,ORD-003338,Sales tax collected
JE-0012715,2024-12-16,4000,Product Sales,0.0,144.68,ORD-003339,Order revenue
JE-0012716,2024-12-16,5000,Cost of Goods Sold,84.44,0.0,ORD-003339,Order COGS
JE-0012717,2024-12-16,4100,Shipping Revenue,0.0,39.64,ORD-003339,Shipping charged to customer
JE-0012718,2024-12-16,2100,Sales Tax Payable,0.0,3.46,ORD-003339,Sales tax collected
JE-0012719,2024-12-16,4000,Product Sales,0.0,1801.96,ORD-003340,Order revenue
JE-0012720,2024-12-16,5000,Cost of Goods Sold,1108.35,0.0,ORD-003340,Order COGS
JE-0012721,2024-12-16,4100,Shipping Revenue,0.0,114.29,ORD-003340,Shipping charged to customer
JE-0012722,2024-12-16,2100,Sales Tax Payable,0.0,72.08,ORD-003340,Sales tax collected
JE-0012723,2024-12-17,4000,Product Sales,0.0,2840.19,ORD-003341,Order revenue
JE-0012724,2024-12-17,5000,Cost of Goods Sold,1178.01,0.0,ORD-003341,Order COGS
JE-0012725,2024-12-17,4100,Shipping Revenue,0.0,139.19,ORD-003341,Shipping charged to customer
JE-0012726,2024-12-17,2100,Sales Tax Payable,0.0,205.91,ORD-003341,Sales tax collected
JE-0012727,2024-12-17,4000,Product Sales,0.0,6241.63,ORD-003342,Order revenue
JE-0012728,2024-12-17,5000,Cost of Goods Sold,2716.89,0.0,ORD-003342,Order COGS
JE-0012729,2024-12-17,4100,Shipping Revenue,0.0,93.76,ORD-003342,Shipping charged to customer
JE-0012730,2024-12-17,2100,Sales Tax Payable,0.0,405.71,ORD-003342,Sales tax collected
JE-0012731,2024-12-17,4000,Product Sales,0.0,3883.36,ORD-003343,Order revenue
JE-0012732,2024-12-17,5000,Cost of Goods Sold,1527.92,0.0,ORD-003343,Order COGS
JE-0012733,2024-12-17,4100,Shipping Revenue,0.0,17.82,ORD-003343,Shipping charged to customer
JE-0012734,2024-12-17,2100,Sales Tax Payable,0.0,184.46,ORD-003343,Sales tax collected
JE-0012735,2024-12-17,4000,Product Sales,0.0,4340.86,ORD-003344,Order revenue
JE-0012736,2024-12-17,5000,Cost of Goods Sold,1713.51,0.0,ORD-003344,Order COGS
JE-0012737,2024-12-17,4100,Shipping Revenue,0.0,215.2,ORD-003344,Shipping charged to customer
JE-0012738,2024-12-17,2100,Sales Tax Payable,0.0,173.63,ORD-003344,Sales tax collected
JE-0012739,2024-12-17,4000,Product Sales,0.0,181.5,ORD-003345,Order revenue
JE-0012740,2024-12-17,5000,Cost of Goods Sold,125.82,0.0,ORD-003345,Order COGS
JE-0012741,2024-12-17,4100,Shipping Revenue,0.0,24.79,ORD-003345,Shipping charged to customer
JE-0012742,2024-12-17,2100,Sales Tax Payable,0.0,13.16,ORD-003345,Sales tax collected
JE-0012743,2024-12-17,4000,Product Sales,0.0,7404.49,ORD-003346,Order revenue
JE-0012744,2024-12-17,5000,Cost of Goods Sold,3450.57,0.0,ORD-003346,Order COGS
JE-0012745,2024-12-17,4100,Shipping Revenue,0.0,129.22,ORD-003346,Shipping charged to customer
JE-0012746,2024-12-17,2100,Sales Tax Payable,0.0,444.27,ORD-003346,Sales tax collected
JE-0012747,2024-12-17,4000,Product Sales,0.0,4285.63,ORD-003347,Order revenue
JE-0012748,2024-12-17,5000,Cost of Goods Sold,2563.78,0.0,ORD-003347,Order COGS
JE-0012749,2024-12-17,4100,Shipping Revenue,0.0,90.11,ORD-003347,Shipping charged to customer
JE-0012750,2024-12-17,4000,Product Sales,0.0,2748.47,ORD-003348,Order revenue
JE-0012751,2024-12-17,5000,Cost of Goods Sold,1385.54,0.0,ORD-003348,Order COGS
JE-0012752,2024-12-17,4100,Shipping Revenue,0.0,34.57,ORD-003348,Shipping charged to customer
JE-0012753,2024-12-17,2100,Sales Tax Payable,0.0,164.91,ORD-003348,Sales tax collected
JE-0012754,2024-12-18,4000,Product Sales,0.0,5029.58,ORD-003349,Order revenue
JE-0012755,2024-12-18,5000,Cost of Goods Sold,2093.92,0.0,ORD-003349,Order COGS
JE-0012756,2024-12-18,4100,Shipping Revenue,0.0,74.66,ORD-003349,Shipping charged to customer
JE-0012757,2024-12-18,2100,Sales Tax Payable,0.0,301.77,ORD-003349,Sales tax collected
JE-0012758,2024-12-18,4000,Product Sales,0.0,2034.78,ORD-003350,Order revenue
JE-0012759,2024-12-18,5000,Cost of Goods Sold,768.48,0.0,ORD-003350,Order COGS
JE-0012760,2024-12-18,4100,Shipping Revenue,0.0,41.91,ORD-003350,Shipping charged to customer
JE-0012761,2024-12-18,2100,Sales Tax Payable,0.0,81.39,ORD-003350,Sales tax collected
JE-0012762,2024-12-18,4000,Product Sales,0.0,7531.5,ORD-003351,Order revenue
JE-0012763,2024-12-18,5000,Cost of Goods Sold,3281.1,0.0,ORD-003351,Order COGS
JE-0012764,2024-12-18,4100,Shipping Revenue,0.0,23.4,ORD-003351,Shipping charged to customer
JE-0012765,2024-12-18,2100,Sales Tax Payable,0.0,240.34,ORD-003351,Sales tax collected
JE-0012766,2024-12-18,4000,Product Sales,0.0,2148.12,ORD-003352,Order revenue
JE-0012767,2024-12-18,5000,Cost of Goods Sold,1182.2,0.0,ORD-003352,Order COGS
JE-0012768,2024-12-18,4100,Shipping Revenue,0.0,63.2,ORD-003352,Shipping charged to customer
JE-0012769,2024-12-18,2100,Sales Tax Payable,0.0,128.89,ORD-003352,Sales tax collected
JE-0012770,2024-12-18,4000,Product Sales,0.0,1537.74,ORD-003353,Order revenue
JE-0012771,2024-12-18,5000,Cost of Goods Sold,960.92,0.0,ORD-003353,Order COGS
JE-0012772,2024-12-18,4100,Shipping Revenue,0.0,76.9,ORD-003353,Shipping charged to customer
JE-0012773,2024-12-18,2100,Sales Tax Payable,0.0,80.95,ORD-003353,Sales tax collected
JE-0012774,2024-12-18,4000,Product Sales,0.0,2320.56,ORD-003354,Order revenue
JE-0012775,2024-12-18,5000,Cost of Goods Sold,933.78,0.0,ORD-003354,Order COGS
